Id;Label
danube university krems;danube university krems
chemnitz university of technology;chemnitz university of technology
polaroid corporation;polaroid corporation
university of washington bothell;university of washington bothell
university of hong kong;university of hong kong
carnegie institution for science;carnegie institution for science
nagano university;nagano university
bbn technologies;bbn technologies
university of sassari;university of sassari
micro star international;micro star international
international institute of minnesota;international institute of minnesota
university of calgary;university of calgary
kyushu institute of technology;kyushu institute of technology
american university;american university
nec corporation of america;nec corporation of america
kagoshima university;kagoshima university
osaka electro communication university;osaka electro communication university
university of patras;university of patras
university of rochester;university of rochester
hp labs;hp labs
york university;york university
oslo and akershus university college of applied sciences;oslo and akershus university college of applied sciences
fairleigh dickinson university;fairleigh dickinson university
hospital sant joan de deu barcelona;hospital sant joan de deu barcelona
ecole de technologie superieure;ecole de technologie superieure
japanese ministry of international trade and industry;japanese ministry of international trade and industry
sarnoff corporation;sarnoff corporation
university of florida college of medicine;university of florida college of medicine
university of michigan school of kinesiology;university of michigan school of kinesiology
university of valencia;university of valencia
nippon telegraph and telephone;nippon telegraph and telephone
institute of zoology;institute of zoology
montclair state university;montclair state university
department of engineering science university of oxford;department of engineering science university of oxford
louisiana tech university;louisiana tech university
kumamoto university;kumamoto university
wesleyan university;wesleyan university
max planck society;max planck society
sabanci university;sabanci university
stanford university school of medicine;stanford university school of medicine
ca foscari university of venice;ca foscari university of venice
itt technical institute;itt technical institute
aarhus university;aarhus university
national cheng kung university;national cheng kung university
southwestern university of finance and economics;southwestern university of finance and economics
st thomas university;st thomas university
apple inc;apple inc
university of electronic science and technology of china;university of electronic science and technology of china
pohang university of science and technology;pohang university of science and technology
waste management inc;waste management inc
chiba institute of technology;chiba institute of technology
university of the district of columbia;university of the district of columbia
beijing university of chinese medicine;beijing university of chinese medicine
charles river laboratories;charles river laboratories
duke university hospital;duke university hospital
massachusetts institute of technology;massachusetts institute of technology
rmit university;rmit university
darpa;darpa
robarts research institute;robarts research institute
pennsylvania state university;pennsylvania state university
adobe systems;adobe systems
information technology institute;information technology institute
city university of seattle;city university of seattle
forschungszentrum julich;forschungszentrum julich
indiana university bloomington;indiana university bloomington
transport canada;transport canada
okayama university;okayama university
commonwealth bank;commonwealth bank
university of british columbia;university of british columbia
university of tennessee;university of tennessee
keio university;keio university
max planck institute of colloids and interfaces;max planck institute of colloids and interfaces
washington university in st louis;washington university in st louis
bar ilan university;bar ilan university
international rescue committee;international rescue committee
microsoft;microsoft
ricoh;ricoh
rhode island college;rhode island college
nanjing university of finance and economics;nanjing university of finance and economics
robotics institute;robotics institute
university of south alabama;university of south alabama
university of adelaide;university of adelaide
hebei university;hebei university
university of canterbury;university of canterbury
montana state university;montana state university
lappeenranta university of technology;lappeenranta university of technology
northwestern university;northwestern university
university of augsburg;university of augsburg
technische universitat munchen;technische universitat munchen
merck kgaa;merck kgaa
university of colorado denver;university of colorado denver
jet propulsion laboratory;jet propulsion laboratory
defence science and technology organization;defence science and technology organization
hong kong university of science and technology;hong kong university of science and technology
university of new mexico;university of new mexico
utsunomiya university;utsunomiya university
royal institute of technology;royal institute of technology
university of coimbra;university of coimbra
thomas jefferson university;thomas jefferson university
perelman school of medicine at the university of pennsylvania;perelman school of medicine at the university of pennsylvania
university of toledo medical center;university of toledo medical center
concordia university wisconsin;concordia university wisconsin
university of novi sad;university of novi sad
international university cambodia;international university cambodia
university of colorado hospital;university of colorado hospital
polytechnic university of turin;polytechnic university of turin
queens college;queens college
swedish defence research agency;swedish defence research agency
queen elizabeth college mauritius;queen elizabeth college mauritius
california state university dominguez hills;california state university dominguez hills
honda r d americas;honda r d americas
elekta;elekta
naval postgraduate school;naval postgraduate school
at t;at t
shizuoka university;shizuoka university
medical research council;medical research council
university of munster;university of munster
new york university;new york university
indian institute of engineering science and technology shibpur;indian institute of engineering science and technology shibpur
rafael advanced defense systems;rafael advanced defense systems
rwth aachen university;rwth aachen university
tohoku university;tohoku university
yale school of medicine;yale school of medicine
indian institutes of technology;indian institutes of technology
colorado school of mines;colorado school of mines
guy s hospital;guy s hospital
delhi technological university;delhi technological university
university of toronto;university of toronto
university of surrey;university of surrey
ericsson;ericsson
london school of hygiene tropical medicine;london school of hygiene tropical medicine
agilent technologies;agilent technologies
university of kentucky;university of kentucky
yokohama national university;yokohama national university
indian ministry of culture;indian ministry of culture
daimler ag;daimler ag
university of strasbourg;university of strasbourg
school of electronics and computer science university of southampton;school of electronics and computer science university of southampton
university of edinburgh;university of edinburgh
university of south florida;university of south florida
university of cordoba;university of cordoba
state university of campinas;state university of campinas
university of ulm;university of ulm
south china university of technology;south china university of technology
kaiserslautern university of technology;kaiserslautern university of technology
commonwealth scientific and industrial research organisation;commonwealth scientific and industrial research organisation
technische hochschule;technische hochschule
university of rennes;university of rennes
neusoft institute of information;neusoft institute of information
verizon communications;verizon communications
institute for creative technologies;institute for creative technologies
upc ireland;upc ireland
institut superieur d electronique de paris;institut superieur d electronique de paris
loughborough university;loughborough university
hangzhou dianzi university;hangzhou dianzi university
binghamton university;binghamton university
center for information technology;center for information technology
national institute of mental health;national institute of mental health
university of birmingham;university of birmingham
geneva college;geneva college
west virginia university;west virginia university
wakayama university;wakayama university
institute for marine and antarctic studies;institute for marine and antarctic studies
martin marietta materials inc;martin marietta materials inc
harvard mit division of health sciences and technology;harvard mit division of health sciences and technology
dicle university;dicle university
electronics for imaging;electronics for imaging
brown university;brown university
university of lugano;university of lugano
polish academy of sciences;polish academy of sciences
williams college;williams college
yonsei university;yonsei university
middlebury college;middlebury college
noorul islam university;noorul islam university
saarland university;saarland university
university of granada;university of granada
augustana college;augustana college
university of cyprus;university of cyprus
university of picardie jules verne;university of picardie jules verne
yamaguchi university;yamaguchi university
paul sabatier university;paul sabatier university
hewlett packard;hewlett packard
albert einstein college of medicine;albert einstein college of medicine
exponent;exponent
uganda revenue authority;uganda revenue authority
national yunlin university of science and technology;national yunlin university of science and technology
intelligence and national security alliance;intelligence and national security alliance
new york institute of technology;new york institute of technology
halifax;halifax
ecole nationale superieure d ingenieurs electriciens de grenoble;ecole nationale superieure d ingenieurs electriciens de grenoble
victoria university australia;victoria university australia
university of pittsburgh medical center;university of pittsburgh medical center
delta air lines;delta air lines
saitama university;saitama university
national chiao tung university;national chiao tung university
toho university;toho university
cornell university;cornell university
max planck institute for biophysical chemistry;max planck institute for biophysical chemistry
university of illinois at chicago;university of illinois at chicago
technical university of denmark;technical university of denmark
university of bristol;university of bristol
new york state department of environmental conservation;new york state department of environmental conservation
shenyang institute of automation;shenyang institute of automation
shanghai jiao tong university;shanghai jiao tong university
rutgers university;rutgers university
macdonald dettwiler and associates;macdonald dettwiler and associates
st john s college cambridge;st john s college cambridge
university of dayton;university of dayton
kitware;kitware
saint louis university;saint louis university
university of west florida;university of west florida
old dominion university;old dominion university
chicago metropolitan agency for planning;chicago metropolitan agency for planning
continental ag;continental ag
boston university school of medicine;boston university school of medicine
mit sloan school of management;mit sloan school of management
indian institute of technology guwahati;indian institute of technology guwahati
honda;honda
artificial intelligence center;artificial intelligence center
polytechnic university of valencia;polytechnic university of valencia
national healthcare group;national healthcare group
university of washington;university of washington
inaf;inaf
technological educational institute of athens;technological educational institute of athens
hellenic aerospace industry;hellenic aerospace industry
burlington coat factory;burlington coat factory
staffordshire university;staffordshire university
interdisciplinary center for neural computation;interdisciplinary center for neural computation
conservatoire national des arts et metiers;conservatoire national des arts et metiers
qualcomm;qualcomm
southern medical university;southern medical university
montreal neurological institute and hospital;montreal neurological institute and hospital
biodesign institute;biodesign institute
university of vermont;university of vermont
hangzhou normal university;hangzhou normal university
ecole polytechnique;ecole polytechnique
indiana university;indiana university
rutgers newark;rutgers newark
dong eui university;dong eui university
max planck institute for intelligent systems;max planck institute for intelligent systems
at t teleholdings inc;at t teleholdings inc
calcutta institute of engineering and management;calcutta institute of engineering and management
curie institute;curie institute
leibniz university of hanover;leibniz university of hanover
language technologies institute;language technologies institute
university of kent;university of kent
victoria university of wellington;victoria university of wellington
georgia institute of technology;georgia institute of technology
haskins laboratories;haskins laboratories
enseeiht;enseeiht
university of santiago de compostela;university of santiago de compostela
analysis group;analysis group
institute for information industry;institute for information industry
icahn school of medicine at mount sinai;icahn school of medicine at mount sinai
beijing normal university;beijing normal university
rockefeller university;rockefeller university
university of bremen;university of bremen
university of ontario institute of technology;university of ontario institute of technology
university of giessen;university of giessen
ecole pour l informatique et les techniques avancees;ecole pour l informatique et les techniques avancees
university of navarra;university of navarra
university of st thomas;university of st thomas
united states army research laboratory;united states army research laboratory
jordan university of science and technology;jordan university of science and technology
slovak academy of sciences;slovak academy of sciences
mitsubishi electric research laboratories;mitsubishi electric research laboratories
katholieke universiteit leuven;katholieke universiteit leuven
maastricht university;maastricht university
national taipei university;national taipei university
guangzhou higher education mega center;guangzhou higher education mega center
university of oregon;university of oregon
university of north carolina at greensboro;university of north carolina at greensboro
university of missouri;university of missouri
eth zurich;eth zurich
lanzhou university;lanzhou university
university of zurich;university of zurich
university of catania;university of catania
universidade federal do rio grande do sul;universidade federal do rio grande do sul
graz university of technology;graz university of technology
university college dublin;university college dublin
bu ali sina university;bu ali sina university
office of naval research;office of naval research
university of north carolina at wilmington;university of north carolina at wilmington
university of milano bicocca;university of milano bicocca
university of montana;university of montana
institut geographique national;institut geographique national
university of derby;university of derby
university of milan;university of milan
university of copenhagen;university of copenhagen
swarthmore college;swarthmore college
institute for quantum computing;institute for quantum computing
austral university of chile;austral university of chile
national university of tainan;national university of tainan
medical college of wisconsin;medical college of wisconsin
university of neuchâtel;university of neuchâtel
avaya;avaya
faculte polytechnique de mons;faculte polytechnique de mons
rhythm and hues studios;rhythm and hues studios
swansea university;swansea university
university of north carolina at chapel hill;university of north carolina at chapel hill
anhui university;anhui university
university of south carolina;university of south carolina
sungkyunkwan university;sungkyunkwan university
good samaritan hospital;good samaritan hospital
university of malaya;university of malaya
institute of psychology;institute of psychology
george mason university;george mason university
university of stavanger;university of stavanger
technion israel institute of technology;technion israel institute of technology
swedish institute of computer science;swedish institute of computer science
faculty of information technology university džemal bijedic of mostar;faculty of information technology university džemal bijedic of mostar
fmc corporation;fmc corporation
monroe community college;monroe community college
toshiba;toshiba
university of toronto department of computer science;university of toronto department of computer science
eindhoven university of technology;eindhoven university of technology
jacobs university bremen;jacobs university bremen
flinders university;flinders university
university of passau;university of passau
institut national des sciences appliquees de lyon;institut national des sciences appliquees de lyon
university of chile;university of chile
remote sensing center;remote sensing center
winthrop university;winthrop university
institute for advanced study;institute for advanced study
it university;it university
tunis university;tunis university
bunkyo university;bunkyo university
nippon bunri university;nippon bunri university
foundation university islamabad;foundation university islamabad
shandong university;shandong university
southern methodist university;southern methodist university
technicolor;technicolor
university of toledo;university of toledo
fairchild semiconductor international inc;fairchild semiconductor international inc
tokyo university of agriculture and technology;tokyo university of agriculture and technology
qimr berghofer medical research institute;qimr berghofer medical research institute
mentor graphics;mentor graphics
middlesex university;middlesex university
university of peloponnese;university of peloponnese
joanneum research;joanneum research
systems research institute;systems research institute
novartis;novartis
university of ioannina;university of ioannina
european university of brittany;european university of brittany
pasteur institute;pasteur institute
university of regina;university of regina
blekinge institute of technology;blekinge institute of technology
yamagata university;yamagata university
gwangju institute of science and technology;gwangju institute of science and technology
university of tampere;university of tampere
washington university medical center;washington university medical center
era aviation;era aviation
ritsumeikan university;ritsumeikan university
florida international university;florida international university
ohio state university;ohio state university
nagoya city university;nagoya city university
defence research agency;defence research agency
osmania university;osmania university
dalian university of technology;dalian university of technology
republic polytechnic;republic polytechnic
national fund for scientific research;national fund for scientific research
university of exeter;university of exeter
kagawa university;kagawa university
electronics and telecommunications research institute;electronics and telecommunications research institute
university of canberra;university of canberra
department of biotechnology;department of biotechnology
sejong university;sejong university
california polytechnic state university;california polytechnic state university
central south university;central south university
nathan kline institute for psychiatric research;nathan kline institute for psychiatric research
plymouth university;plymouth university
multimedia university;multimedia university
brunel university london;brunel university london
the hartford;the hartford
chungnam national university;chungnam national university
medical university of bialystok;medical university of bialystok
david geffen school of medicine at ucla;david geffen school of medicine at ucla
ajou university;ajou university
soongsil university;soongsil university
computer simulation technology;computer simulation technology
nagasaki university;nagasaki university
new york university school of medicine;new york university school of medicine
agency for science technology and research;agency for science technology and research
food and drug administration;food and drug administration
l oreal;l oreal
institute of photogrammetry and geoinformation;institute of photogrammetry and geoinformation
gebze institute of technology;gebze institute of technology
chiang mai university;chiang mai university
pierre and marie curie university;pierre and marie curie university
virginia military institute;virginia military institute
environ;environ
mayo clinic;mayo clinic
syracuse university;syracuse university
wuhan university of technology;wuhan university of technology
university of denver;university of denver
credit suisse;credit suisse
fudan university;fudan university
usc viterbi school of engineering;usc viterbi school of engineering
seattle pacific university;seattle pacific university
university of california riverside;university of california riverside
navteq;navteq
university of tabriz;university of tabriz
los alamos national laboratory;los alamos national laboratory
indraprastha institute of information technology;indraprastha institute of information technology
hebrew university of jerusalem;hebrew university of jerusalem
heriot watt university;heriot watt university
hunan university;hunan university
university of pittsburgh;university of pittsburgh
department of engineering university of cambridge;department of engineering university of cambridge
tufts university;tufts university
university of poitiers;university of poitiers
sait polytechnic;sait polytechnic
ecole des mines de nantes;ecole des mines de nantes
metralabs gmbh;metralabs gmbh
university of wales;university of wales
university of grenoble;university of grenoble
willow garage;willow garage
brewton parker college;brewton parker college
university of oklahoma;university of oklahoma
toyota;toyota
inesc id;inesc id
democratic governors association;democratic governors association
university of freiburg;university of freiburg
realnetworks;realnetworks
paris descartes university;paris descartes university
chung yuan christian university;chung yuan christian university
harbin institute of technology;harbin institute of technology
spanish national research council;spanish national research council
worcester polytechnic institute;worcester polytechnic institute
synopsys;synopsys
university of missouri st louis;university of missouri st louis
mathematica policy research;mathematica policy research
nanchang university;nanchang university
university of fribourg;university of fribourg
cooperative research centre;cooperative research centre
graduate school usa;graduate school usa
spacelabs healthcare;spacelabs healthcare
cardiff university;cardiff university
university of california berkeley;university of california berkeley
lebanese university;lebanese university
st francis xavier university;st francis xavier university
intuitive surgical;intuitive surgical
university of ljubljana;university of ljubljana
universite du quebec;universite du quebec
university of sharjah;university of sharjah
aalborg university esbjerg;aalborg university esbjerg
kao corporation;kao corporation
ramon llull university;ramon llull university
university of manitoba;university of manitoba
university of victoria;university of victoria
kyoto university;kyoto university
khulna university of engineering technology;khulna university of engineering technology
university of manchester institute of science and technology;university of manchester institute of science and technology
loyola university chicago;loyola university chicago
maria curie sklodowska university;maria curie sklodowska university
university of toulouse;university of toulouse
canadian imperial bank of commerce;canadian imperial bank of commerce
kindai university;kindai university
universiti sains malaysia;universiti sains malaysia
wayne state university;wayne state university
martin luther university of halle wittenberg;martin luther university of halle wittenberg
international federation of sport climbing;international federation of sport climbing
pfizer;pfizer
leipzig university;leipzig university
university of twente;university of twente
vrije universiteit brussel;vrije universiteit brussel
university of new brunswick;university of new brunswick
indian department of telecommunications;indian department of telecommunications
sepuluh nopember institute of technology;sepuluh nopember institute of technology
uc davis school of medicine;uc davis school of medicine
google;google
mahanakorn university of technology;mahanakorn university of technology
northern illinois university;northern illinois university
universite libre de bruxelles;universite libre de bruxelles
bogazici university;bogazici university
northwestern polytechnic university;northwestern polytechnic university
university of wisconsin whitewater;university of wisconsin whitewater
fukuyama university;fukuyama university
nikon;nikon
university of ottawa;university of ottawa
international islamic university malaysia;international islamic university malaysia
indian institute of technology madras;indian institute of technology madras
university of waterloo;university of waterloo
faculdade de engenharia da universidade do porto;faculdade de engenharia da universidade do porto
advanced technology center;advanced technology center
university of waikato;university of waikato
institute for environment and sustainability;institute for environment and sustainability
okayama university of science;okayama university of science
wenzhou university;wenzhou university
maulana azad national institute of technology;maulana azad national institute of technology
university of california davis;university of california davis
springer science business media;springer science business media
university of connecticut;university of connecticut
university of bergen;university of bergen
sun yat sen university;sun yat sen university
memorial university of newfoundland;memorial university of newfoundland
international association of machinists and aerospace workers;international association of machinists and aerospace workers
university of lleida;university of lleida
university of gottingen;university of gottingen
polytechnic institute of new york university;polytechnic institute of new york university
national chi nan university;national chi nan university
bell labs;bell labs
tennessee state university;tennessee state university
philips;philips
university of arizona;university of arizona
nvidia;nvidia
university of georgia;university of georgia
trinity college;trinity college
arizona state university;arizona state university
general motors;general motors
university of florida;university of florida
iowa state university;iowa state university
indiana state university;indiana state university
max planck institute for solar system research;max planck institute for solar system research
stevens institute of technology;stevens institute of technology
george washington university;george washington university
air force institute of technology;air force institute of technology
institut mines telecom;institut mines telecom
open university of israel;open university of israel
university of erlangen nuremberg;university of erlangen nuremberg
air force research laboratory;air force research laboratory
aston university;aston university
tokyo metropolitan university;tokyo metropolitan university
medical university of vienna;medical university of vienna
university of alabama at birmingham;university of alabama at birmingham
warsaw university of life sciences;warsaw university of life sciences
federal university of parana;federal university of parana
australian national university;australian national university
university of salford;university of salford
prairie view a m university;prairie view a m university
university of miami;university of miami
qatar airways;qatar airways
university of cantabria;university of cantabria
hitachi;hitachi
shiraz university;shiraz university
nanjing university of science and technology;nanjing university of science and technology
institute of statistical mathematics;institute of statistical mathematics
university of warwick;university of warwick
delft university of technology;delft university of technology
civil aviation university of china;civil aviation university of china
halmstad university;halmstad university
iminds;iminds
orange s a;orange s a
tokyo denki university;tokyo denki university
raytheon;raytheon
university of graz;university of graz
texas tech university;texas tech university
instituto nacional de matematica pura e aplicada;instituto nacional de matematica pura e aplicada
trw inc;trw inc
indian institute of technology kharagpur;indian institute of technology kharagpur
ryerson university;ryerson university
brookhaven national laboratory;brookhaven national laboratory
nust school of civil and environmental engineering;nust school of civil and environmental engineering
imec;imec
i shou university;i shou university
international crisis group;international crisis group
moscow state university;moscow state university
university of brighton;university of brighton
telecom management sudparis;telecom management sudparis
university of arkansas for medical sciences;university of arkansas for medical sciences
gjovik university college;gjovik university college
bournemouth university;bournemouth university
disney research;disney research
university of verona;university of verona
dongseo university;dongseo university
institut national de la recherche scientifique;institut national de la recherche scientifique
university of wisconsin madison;university of wisconsin madison
university of wyoming;university of wyoming
murdoch university;murdoch university
brigham and women s hospital;brigham and women s hospital
harvard smithsonian center for astrophysics;harvard smithsonian center for astrophysics
united states national library of medicine;united states national library of medicine
beijing jiaotong university;beijing jiaotong university
french institute of health and medical research;french institute of health and medical research
sogang university;sogang university
telecom lille 1;telecom lille 1
ming chuan university;ming chuan university
nice systems;nice systems
university of texas health science center at san antonio;university of texas health science center at san antonio
southeast university;southeast university
university of southern indiana;university of southern indiana
shandong university of science and technology;shandong university of science and technology
portland state university;portland state university
ludwig maximilian university of munich;ludwig maximilian university of munich
honeywell;honeywell
amirkabir university of technology;amirkabir university of technology
mansoura university;mansoura university
university of central florida;university of central florida
tamagawa university;tamagawa university
whiting school of engineering;whiting school of engineering
national institutes of health;national institutes of health
university of northern british columbia;university of northern british columbia
centro de investigacion en matematicas;centro de investigacion en matematicas
national cancer institute;national cancer institute
bosch;bosch
university of queensland;university of queensland
paristech;paristech
university of california irvine;university of california irvine
university of tulsa;university of tulsa
ministry of labor;ministry of labor
it university of copenhagen;it university of copenhagen
huawei;huawei
noblis;noblis
kyungpook national university;kyungpook national university
fayoum university;fayoum university
institute of cancer research;institute of cancer research
agriculture and agri food canada;agriculture and agri food canada
south texas college;south texas college
university of jaen;university of jaen
goddard space flight center;goddard space flight center
bulgarian academy of sciences;bulgarian academy of sciences
lahore university of management sciences;lahore university of management sciences
technical university of cluj napoca;technical university of cluj napoca
samsung;samsung
university of las palmas de gran canaria;university of las palmas de gran canaria
university of jena;university of jena
university of alcala;university of alcala
university of science and technology of china;university of science and technology of china
howard university;howard university
university of mons;university of mons
rovira i virgili university;rovira i virgili university
information technology university;information technology university
dso national laboratories;dso national laboratories
university of barcelona;university of barcelona
panasonic;panasonic
charles university in prague;charles university in prague
swinburne university of technology;swinburne university of technology
university of siena;university of siena
university of st andrews;university of st andrews
university of zielona gora;university of zielona gora
university of iowa;university of iowa
university of eastern finland;university of eastern finland
oregon health science university;oregon health science university
university of oulu;university of oulu
university of saskatchewan;university of saskatchewan
national institute of informatics;national institute of informatics
pablo de olavide university;pablo de olavide university
free university of bozen bolzano;free university of bozen bolzano
ecole polytechnique federale de lausanne;ecole polytechnique federale de lausanne
eaton corporation;eaton corporation
grenoble institute of technology;grenoble institute of technology
tampere university of technology;tampere university of technology
french institute for research in computer science and automation;french institute for research in computer science and automation
california institute of technology;california institute of technology
university of north dakota;university of north dakota
university of jinan;university of jinan
bearingpoint;bearingpoint
wright state university;wright state university
national defense university;national defense university
harbin engineering university;harbin engineering university
fx palo alto laboratory;fx palo alto laboratory
technical university of berlin;technical university of berlin
university of michigan health system;university of michigan health system
department of neurology xuanwu hospital;department of neurology xuanwu hospital
dongguk university;dongguk university
rochester institute of technology;rochester institute of technology
houston methodist hospital;houston methodist hospital
linkoping university;linkoping university
hofstra university;hofstra university
dassault systemes;dassault systemes
hartford hospital;hartford hospital
national archives and records administration;national archives and records administration
mauna kea technologies;mauna kea technologies
yuan ze university;yuan ze university
harvard university;harvard university
tianjin university;tianjin university
national and kapodistrian university of athens;national and kapodistrian university of athens
the school of life;the school of life
institute for logic language and computation;institute for logic language and computation
max planck institute for astrophysics;max planck institute for astrophysics
indian institute of technology jodhpur;indian institute of technology jodhpur
wuhan institute of technology;wuhan institute of technology
marion merrell dow;marion merrell dow
autonomous university of aguascalientes;autonomous university of aguascalientes
riphah international university;riphah international university
ecole polytechnique de montreal;ecole polytechnique de montreal
university of york;university of york
university of western australia;university of western australia
university of houston;university of houston
ohio northern university;ohio northern university
north carolina central university;north carolina central university
concordia university;concordia university
isfahan university of technology;isfahan university of technology
rice university;rice university
rzeszow university of technology;rzeszow university of technology
simon fraser university;simon fraser university
university of the west of england;university of the west of england
university of south australia;university of south australia
indian statistical institute;indian statistical institute
masaryk university;masaryk university
university of konstanz;university of konstanz
whitehead institute;whitehead institute
university of hawaii at manoa;university of hawaii at manoa
airbus uk;airbus uk
visual sciences;visual sciences
arts et metiers paristech;arts et metiers paristech
tel aviv university;tel aviv university
ecole centrale de lyon;ecole centrale de lyon
university of siegen;university of siegen
beihang university;beihang university
national autonomous university of mexico;national autonomous university of mexico
universite de technologie de belfort montbeliard;universite de technologie de belfort montbeliard
space sciences laboratory;space sciences laboratory
ntt data;ntt data
griffith university;griffith university
kaunas university of technology;kaunas university of technology
max planck institute for human development;max planck institute for human development
university of louisville;university of louisville
new york university stern school of business;new york university stern school of business
viktoria institute;viktoria institute
fortune institute of technology;fortune institute of technology
xi an jiaotong liverpool university;xi an jiaotong liverpool university
oxford brookes university;oxford brookes university
johns hopkins university;johns hopkins university
texas woman s university;texas woman s university
dhirubhai ambani institute of information and communication technology;dhirubhai ambani institute of information and communication technology
ge healthcare;ge healthcare
qingdao university;qingdao university
university of lausanne;university of lausanne
university of rio grande;university of rio grande
university of parma;university of parma
xavier university of louisiana;xavier university of louisiana
beckman institute for advanced science and technology;beckman institute for advanced science and technology
university of nebraska lincoln;university of nebraska lincoln
motorola;motorola
university of maribor;university of maribor
national taiwan university;national taiwan university
mathsoft;mathsoft
pontifical catholic university of rio de janeiro;pontifical catholic university of rio de janeiro
virginia tech;virginia tech
autonomous university of madrid;autonomous university of madrid
indiana university school of medicine;indiana university school of medicine
omron;omron
university of east anglia;university of east anglia
telefonica;telefonica
institute for research in fundamental sciences;institute for research in fundamental sciences
parthenope university of naples;parthenope university of naples
astrazeneca;astrazeneca
canon inc;canon inc
pune institute of computer technology;pune institute of computer technology
university of science and technology beijing;university of science and technology beijing
ecole normale superieure de cachan;ecole normale superieure de cachan
aristotle university of thessaloniki;aristotle university of thessaloniki
suleyman demirel university;suleyman demirel university
stockholm university;stockholm university
telecom italia mobile;telecom italia mobile
university of mannheim;university of mannheim
florida state university;florida state university
university of gothenburg;university of gothenburg
agh university of science and technology;agh university of science and technology
university of sheffield;university of sheffield
supelec;supelec
kyushu kyoritsu university;kyushu kyoritsu university
university of lincoln;university of lincoln
international centre for automotive technology;international centre for automotive technology
bowling green state university;bowling green state university
university of limerick;university of limerick
netherlands organisation for applied scientific research;netherlands organisation for applied scientific research
international institute of information technology hyderabad;international institute of information technology hyderabad
stetson university;stetson university
university of trier;university of trier
cranfield university;cranfield university
international society for intelligence research;international society for intelligence research
university of hamburg;university of hamburg
deakin university;deakin university
nanjing university;nanjing university
northwest university;northwest university
university of łodź;university of łodź
claflin university;claflin university
micron technology;micron technology
uppsala university hospital;uppsala university hospital
university of toronto scarborough;university of toronto scarborough
university of antwerp;university of antwerp
capital normal university;capital normal university
university of the basque country;university of the basque country
university of brasilia;university of brasilia
university of seville;university of seville
ochanomizu university;ochanomizu university
university college london;university college london
university at buffalo;university at buffalo
nankai university;nankai university
ben gurion university of the negev;ben gurion university of the negev
nagoya university;nagoya university
university of southampton;university of southampton
university of wuppertal;university of wuppertal
leiden university;leiden university
oak ridge national laboratory;oak ridge national laboratory
steward health care system;steward health care system
international telecommunication union;international telecommunication union
chongqing university;chongqing university
university of pavia;university of pavia
university of glasgow;university of glasgow
codex corporation;codex corporation
providence st vincent medical center;providence st vincent medical center
alias systems corporation;alias systems corporation
fraunhofer society;fraunhofer society
korea institute of science and technology;korea institute of science and technology
medical university of łodź;medical university of łodź
china jiliang university;china jiliang university
university of hasselt;university of hasselt
vienna university of technology;vienna university of technology
sony computer entertainment;sony computer entertainment
artificial intelligence applications institute;artificial intelligence applications institute
ryukoku university;ryukoku university
alcatel lucent;alcatel lucent
northwestern polytechnical university;northwestern polytechnical university
university of oxford;university of oxford
amazon com;amazon com
laurentian university;laurentian university
uludag university;uludag university
lsu health sciences center new orleans;lsu health sciences center new orleans
nicta;nicta
university of sfax;university of sfax
georgia institute of technology college of computing;georgia institute of technology college of computing
dolby laboratories;dolby laboratories
leonard m miller school of medicine;leonard m miller school of medicine
national taiwan ocean university;national taiwan ocean university
sintef;sintef
telcordia technologies;telcordia technologies
laboratorio nacional de engenharia civil;laboratorio nacional de engenharia civil
hallym university;hallym university
dresden university of technology;dresden university of technology
united states army tacom life cycle management command;united states army tacom life cycle management command
kyushu institute of design;kyushu institute of design
scripps institution of oceanography;scripps institution of oceanography
johns hopkins school of medicine;johns hopkins school of medicine
charite;charite
nec;nec
university of california san diego;university of california san diego
bielefeld university;bielefeld university
aichi prefectural university;aichi prefectural university
american science and engineering inc;american science and engineering inc
university of california santa cruz;university of california santa cruz
st lawrence university;st lawrence university
university of louisiana at monroe;university of louisiana at monroe
indian space research organisation;indian space research organisation
university of paris;university of paris
hankuk university of foreign studies;hankuk university of foreign studies
nanchang institute of technology;nanchang institute of technology
johnson johnson;johnson johnson
niigata university;niigata university
osaka university;osaka university
texas state university;texas state university
aisin seiki co;aisin seiki co
national physical laboratory;national physical laboratory
congressional research service;congressional research service
ecole centrale paris;ecole centrale paris
oklahoma state university stillwater;oklahoma state university stillwater
polytechnic university of catalonia;polytechnic university of catalonia
university of north texas;university of north texas
hamilton health sciences;hamilton health sciences
volkswagen;volkswagen
szczecin university of technology;szczecin university of technology
universite de sherbrooke;universite de sherbrooke
university of minnesota duluth;university of minnesota duluth
university of massachusetts amherst;university of massachusetts amherst
alpen adria universitat klagenfurt;alpen adria universitat klagenfurt
national united university;national united university
nicolaus copernicus university in torun;nicolaus copernicus university in torun
mount holyoke college;mount holyoke college
birkbeck university of london;birkbeck university of london
university of bahrain;university of bahrain
delphi automotive;delphi automotive
west pomeranian university of technology;west pomeranian university of technology
australian institute of marine science;australian institute of marine science
roke manor research;roke manor research
tianjin university of technology;tianjin university of technology
toyota technological institute at chicago;toyota technological institute at chicago
tatung university;tatung university
kansas state university;kansas state university
institute of mathematics;institute of mathematics
colorado technical university;colorado technical university
takenaka corporation;takenaka corporation
