Source;Target;Weight
university of tokyo;tokyo university of agriculture and technology;0.0142857142857
university of tokyo;university of electro communications;0.0441964285714
university of siegen;university of oxford;0.111111111111
heriot watt university;heriot watt university;0.625
islamic azad university;city university of hong kong;0.0185185185185
islamic azad university;nanjing university of science and technology;0.0185185185185
islamic azad university;university of missouri;0.0185185185185
amirkabir university of technology;city university of hong kong;0.0185185185185
amirkabir university of technology;nanjing university of science and technology;0.0185185185185
amirkabir university of technology;university of missouri;0.0185185185185
university of lyon;centre national de la recherche scientifique;0.235185185185
pontifical xavierian university;centre national de la recherche scientifique;0.0925925925926
tsinghua university;university of manchester;0.188186813187
george washington university;miami university;0.0277777777778
soongsil university;miami university;0.0555555555556
brown university;miami university;0.0277777777778
technische universitat munchen;moscow state university;0.0104166666667
technische universitat munchen;university of western ontario;0.31875
ludwig maximilian university of munich;moscow state university;0.00520833333333
ludwig maximilian university of munich;university of western ontario;0.0691964285714
university of alabama in huntsville;university of alabama in huntsville;0.0541666666667
bowling green state university;university of alabama in huntsville;0.0541666666667
centre national de la recherche scientifique;xerox;0.177179962894
centre national de la recherche scientifique;university of aveiro;0.0588235294118
robotics institute;intel;0.168287037037
robotics institute;university of california berkeley;0.544752265563
siemens;university of colorado hospital;0.0588235294118
czech technical university in prague;toyota technological institute at chicago;0.000324569944823
czech technical university in prague;karlsruhe institute of technology;0.0571784052797
chiba university;toyota technological institute at chicago;0.000324569944823
chiba university;karlsruhe institute of technology;0.00162284972412
bundeswehr university munich;toyota technological institute at chicago;0.000324569944823
bundeswehr university munich;karlsruhe institute of technology;0.00162284972412
interdisciplinary center for scientific computing;toyota technological institute at chicago;0.000324569944823
interdisciplinary center for scientific computing;karlsruhe institute of technology;0.00162284972412
heidelberg university;toyota technological institute at chicago;0.0591480993566
heidelberg university;karlsruhe institute of technology;0.00162284972412
university college london;toyota technological institute at chicago;0.000324569944823
university college london;karlsruhe institute of technology;0.00162284972412
technical university of kenya;toyota technological institute at chicago;0.000649139889646
technical university of kenya;karlsruhe institute of technology;0.00324569944823
university of bonn;karlsruhe institute of technology;0.0400843881857
linkoping university;toyota technological institute at chicago;0.000324569944823
linkoping university;karlsruhe institute of technology;0.00162284972412
bosch;toyota technological institute at chicago;0.000324569944823
bosch;karlsruhe institute of technology;0.0141228497241
hebrew university of jerusalem;georgia institute of technology;0.159449760766
pierre and marie curie university;pierre and marie curie university;0.276923076923
centre national de la recherche scientifique;vienna university of technology;0.0102040816327
centre national de la recherche scientifique;information retrieval facility;0.0102040816327
isik university;university of tsukuba;0.111111111111
waseda university;aston university;0.0196078431373
waseda university;tianjin university;0.0196078431373
eth zurich;heidelberg university;0.0294117647059
delaware state university;lawrence livermore national laboratory;0.0454545454545
honeywell;lawrence livermore national laboratory;0.0454545454545
istituto di scienza e tecnologie dell informazione;hebrew university of jerusalem;0.075
ehime university;helsinki university of technology;0.0909090909091
temple university;university of central florida;0.0548245614035
university of auckland;technical university of berlin;0.0116279069767
university of auckland;technical university of kenya;0.0116279069767
university of bologna;ibm;0.111111111111
interdisciplinary center for scientific computing;french institute for research in computer science and automation;0.0833333333333
ge global research;university of north carolina at chapel hill;0.0184523809524
ge global research;university of kiel;0.00178571428571
ge global research;katholieke universiteit leuven;0.00892857142857
yonsei university;massachusetts institute of technology;0.0238095238095
sejong university;massachusetts institute of technology;0.047619047619
university of westminster;tokyo institute of technology;0.075
university of alicante;tokyo institute of technology;0.025
university of queensland;royal society;0.00833333333333
university of queensland;imperial college london;0.0138888888889
commonwealth scientific and industrial research organisation;royal society;0.025
harvard medical school;royal society;0.0166666666667
harvard medical school;imperial college london;0.0277777777778
shanghai jiao tong university;johns hopkins university;0.127619047619
yale university;johns hopkins university;0.0279365079365
university of pannonia;university of british columbia;0.0909090909091
the chinese university of hong kong;university of coimbra;0.0769230769231
university of southern california;university of york;0.0652173913043
college of william mary;university of york;0.0217391304348
university of southern california;johns hopkins university;0.0326086956522
college of william mary;johns hopkins university;0.0108695652174
bilkent university;university of indonesia;0.0714285714286
nust school of civil and environmental engineering;massachusetts institute of technology;0.0549450549451
nust school of civil and environmental engineering;university of chicago;0.010989010989
west pomeranian university of technology;university of alcala;0.0234375
west pomeranian university of technology;university of alabama in huntsville;0.0078125
khalifa university;french institute for research in computer science and automation;0.145075757576
tsinghua university;technical university of denmark;0.0360576923077
tsinghua university;malmo university;0.211538461538
stony brook university;university of illinois at urbana champaign;0.153492063492
jet propulsion laboratory;university of illinois at urbana champaign;0.111111111111
columbia university;boston university;0.111111111111
technische universitat munchen;carnegie mellon university;0.0744047619048
technische universitat munchen;university of tsukuba;0.0625
toyota technological institute at chicago;willow garage;0.00238095238095
toyota technological institute at chicago;university of michigan;0.0142857142857
weizmann institute of science;willow garage;0.00952380952381
weizmann institute of science;university of michigan;0.089751552795
max planck institute for intelligent systems;georgia institute of technology;0.0333333333333
university of delaware;east china normal university;0.0666666666667
york university;robotics institute;0.0714285714286
agency for science technology and research;lear corporation;0.0166666666667
agency for science technology and research;chinese academy of sciences;0.0184027777778
telecom paristech;university of bristol;0.0166666666667
telecom paristech;university of bonn;0.0333333333333
university of michigan;toyota technological institute;0.0909090909091
willow garage;washington university in st louis;0.025
technische universitat munchen;washington university in st louis;0.075
malmo university;stanford university;0.188311688312
university of oulu;stanford university;0.242280697244
lund university;stanford university;0.0889328063241
the chinese university of hong kong;university of leeds;0.0740740740741
university of adelaide;university of washington;0.0460317460317
university of adelaide;national cancer institute;0.0238095238095
boston university;university of maryland college park;0.197063067651
queen mary university of london;dartmouth college;0.0266666666667
university of maryland college park;daimler ag;0.167538411246
southern methodist university;the catholic university of america;0.0357142857143
southern methodist university;tsinghua university;0.0178571428571
southern methodist university;binghamton university;0.0178571428571
monash university clayton campus;monash university clayton campus;0.274074074074
imperial college london;bell labs;0.125
imperial college london;university of new south wales;0.125
state university of campinas;university of essex;0.0714285714286
fudan university;china jiliang university;0.0119047619048
fudan university;university of windsor;0.0357142857143
fraunhofer society;blaise pascal university;0.1
fraunhofer society;university of alcala;0.1
microsoft;xi an jiaotong university;0.284154040404
rwth aachen university;autonomous university of barcelona;0.0833333333333
university of texas at austin;yahoo;0.058024691358
brown university;technion israel institute of technology;0.177631578947
max planck society;artificial intelligence center;0.333333333333
ecole centrale paris;max planck society;0.05
stony brook university;max planck society;0.0555555555556
university of surrey;pohang university of science and technology;0.101616161616
university of dundee;philips;0.0357142857143
university of dundee;beihang university;0.0357142857143
university of nice sophia antipolis;stanford university;0.0555555555556
monash university clayton campus;stanford university;0.0277777777778
carnegie mellon university;ben gurion university of the negev;0.142857142857
university of tokyo;shizuoka university;0.21
shizuoka university;shizuoka university;0.315
karlsruhe institute of technology;lawrence berkeley national laboratory;0.04
nile university;pazmany peter catholic university;0.0434782608696
university of maryland college park;university of california;0.859640210186
university of bonn;technical university of dortmund;0.0384615384615
open university;university of oxford;0.0290381125227
university of auckland;idiap research institute;0.222222222222
university of north carolina at chapel hill;university of nevada reno;0.0147058823529
umm al qura university;university of central florida;0.00980392156863
umm al qura university;university of nevada reno;0.00490196078431
university of burgundy;university of coimbra;0.111111111111
university of genoa;university of central florida;0.131578947368
university of science and technology of china;french institute for research in computer science and automation;0.0952380952381
tokyo institute of technology;university of kentucky;0.11158008658
civilian marksmanship program;university of kentucky;0.116341991342
tokyo institute of technology;department of engineering science university of oxford;0.0312049062049
civilian marksmanship program;department of engineering science university of oxford;0.0312049062049
tokyo institute of technology;stanford university;0.0371212121212
tokyo institute of technology;eth zurich;0.0577922077922
civilian marksmanship program;stanford university;0.00378787878788
civilian marksmanship program;eth zurich;0.0827922077922
institute of company secretaries of india;university of california berkeley;0.261111111111
fraunhofer society;huazhong university of science and technology;0.0535714285714
karlsruhe institute of technology;huazhong university of science and technology;0.0178571428571
university of guelph;university of illinois at urbana champaign;0.0416666666667
mcgill university;university of london;0.037037037037
university of victoria;university of london;0.0185185185185
eth zurich;boston university;0.118987573099
eth zurich;university of california merced;0.01
eth zurich;university of toronto;0.270260633468
university of surrey;brown university;0.113095238095
shanghai jiao tong university;mcgill university;0.141369047619
shanghai jiao tong university;yale university;0.136011904762
graz university of technology;tsinghua university;0.0519047619048
columbia university;university of british columbia;0.345581723027
hong kong university of science and technology;university of washington;0.2125
hong kong university of science and technology;hebrew university of jerusalem;0.455357142857
scientific computing and imaging institute;mitsubishi electric;0.0344827586207
university of basel;princeton university;0.0263157894737
university of amsterdam;university of surrey;0.026397515528
czech technical university in prague;mitsubishi;0.025641025641
university of surrey;mitsubishi;0.0883190883191
university of technology sydney;university of liege;0.0142857142857
toyota;university of liege;0.0142857142857
university of surrey;information technology university;0.03125
civilian marksmanship program;university of maryland college park;0.00520833333333
civilian marksmanship program;information technology university;0.0104166666667
eth zurich;technion israel institute of technology;0.182194616977
university of malaga;university of manchester;0.121212121212
university of illinois at urbana champaign;apple inc;0.0714285714286
seoul national university;university of british columbia;0.151111111111
honeywell;university of illinois at urbana champaign;0.0631578947368
honeywell;university of california berkeley;0.0210526315789
university of cambridge;royal institute of technology;0.10597826087
university of cambridge;weizmann institute of science;0.173611111111
university of chicago;massachusetts institute of technology;0.176984126984
university of chicago;mitsubishi;0.0714285714286
weizmann institute of science;university of central florida;0.0434782608696
chinese academy of sciences;at t labs;0.246329365079
weizmann institute of science;university of toronto;0.0547619047619
weizmann institute of science;universidade federal de minas gerais;0.0357142857143
ohio state university;technische universitat darmstadt;0.111111111111
siemens;university of pennsylvania;0.15235042735
mcgill university;nec;0.0666666666667
seoul national university;graz university of technology;0.245738866397
siemens;university of liverpool;0.0533333333333
yale university;uganda revenue authority;0.0769230769231
sarnoff corporation;max planck society;0.0888157894737
ricoh;university of hong kong;0.00925925925926
ricoh;stanford university;0.0462962962963
qualcomm;university of hong kong;0.00925925925926
siemens;university of potsdam;0.05
rensselaer polytechnic institute;university of florida;0.0625
northwestern university;chinese academy of sciences;0.117948717949
university of london;university of leeds;0.0833333333333
hong kong university of science and technology;university of california los angeles;0.0450288018433
hong kong university of science and technology;georgia institute of technology;0.0152380952381
hong kong university of science and technology;washington university in st louis;0.0342857142857
centro de investigacion en matematicas;iwate prefectural university;0.0434782608696
centro de investigacion en matematicas;stony brook university;0.0434782608696
university of kentucky;graz university of technology;0.0113636363636
french institute for research in computer science and automation;harvard university;0.0349993158183
ecole normale superieure;university of washington;0.227424463938
ecole normale superieure;harvard university;0.0328240740741
ecole normale superieure;microsoft;0.0616158451685
university of toronto;ecole polytechnique federale de lausanne;0.0824149352605
arizona state university;beckman institute for advanced science and technology;0.0909090909091
princeton university;harvard university;0.0714285714286
university of wisconsin madison;new york university;0.0454545454545
ca foscari university of venice;ca foscari university of venice;0.1
ibm;hebrew university of jerusalem;0.00833333333333
georgia institute of technology;hebrew university of jerusalem;0.00833333333333
shanghai jiao tong university;hebrew university of jerusalem;0.0833333333333
saarland university;university of edinburgh;0.0238095238095
university college london;massachusetts general hospital;0.0526315789474
national university of singapore;boston college;0.0633333333333
university of maryland college park;boston college;0.0980952380952
harbin institute of technology;technion israel institute of technology;0.015625
xi an jiaotong university;technion israel institute of technology;0.015625
xidian university;technion israel institute of technology;0.098328795607
national institute of informatics;northwestern university;0.0560784313725
university of tokyo;northwestern university;0.152235294118
boston university;university of surrey;0.0757142857143
charles river laboratories;university of surrey;0.01
saarland university;university of essex;0.0314934274586
eth zurich;university of essex;0.0659722222222
dartmouth college;brown university;0.01
microsoft;brown university;0.371130815963
johns hopkins university;university of wisconsin madison;0.0263157894737
university of minnesota;university of wisconsin madison;0.0310776942356
university of edinburgh;university of central florida;0.0311711711712
university of edinburgh;princeton university;0.0133333333333
microsoft;institute of mathematics;0.0340909090909
microsoft;lund university;0.0399350649351
chinese academy of sciences;sarnoff corporation;0.133333333333
the chinese university of hong kong;mitsubishi;0.136363636364
rice university;mcmaster university;0.00888888888889
rice university;xidian university;0.0177777777778
mitsubishi;mcmaster university;0.00444444444444
mitsubishi;xidian university;0.00888888888889
imperial college london;delft university of technology;0.0344827586207
binghamton university;university of massachusetts amherst;0.0555555555556
university of haifa;hebrew university of jerusalem;0.0689655172414
university of london;university of pennsylvania;0.0555555555556
huazhong university of science and technology;toshiba;0.0235653235653
temple university;toshiba;0.0488095238095
huazhong university of science and technology;stanford university;0.0222222222222
beijing institute of technology;california institute of technology;0.0588235294118
university of chicago;lockheed missiles and space company;0.05
gdansk university of technology;ohio state university;0.0113636363636
telecom sudparis;ohio state university;0.0113636363636
schiller international university;chinese academy of sciences;0.047619047619
nanyang technological university;massachusetts institute of technology;0.140027605245
university of florida;university of california san diego;0.0238095238095
university of florida;centre national de la recherche scientifique;0.107142857143
university of california merced;university of california san diego;0.0242504409171
university of california merced;centre national de la recherche scientifique;0.0119047619048
university of wisconsin madison;pennsylvania state university;0.025
haas school of business;pennsylvania state university;0.025
temple university;university of southern california;0.0328947368421
temple university;institute of robotics and intelligent systems;0.00877192982456
temple university;faculty of information technology university džemal bijedic of mostar;0.00438596491228
temple university;hong kong polytechnic university;0.00877192982456
georgia institute of technology;university of bonn;0.112121212121
university of bonn;university of california berkeley;0.192439431913
ecole normale superieure;lear corporation;0.0104166666667
ecole normale superieure;chinese academy of sciences;0.0117550505051
massachusetts institute of technology;utrecht university;0.120646020646
university of cambridge;robotics institute;0.198120915033
university of granada;university of british columbia;0.0869565217391
university of southern california;sri international;0.1125
university of california santa cruz;simon fraser university;0.0625
chinese academy of sciences;university college london;0.182883986928
university of surrey;rutgers university;0.221323529412
university of surrey;northwestern university;0.189592760181
czech technical university in prague;robotics institute;0.21452991453
university of southern california;honda;0.0555555555556
university of southern california;motorola;0.0277777777778
national taiwan university;chinese academy of sciences;0.106172839506
university of coimbra;microsoft;0.304133774722
department of engineering science university of oxford;middlebury college;0.0151515151515
oxford brookes university;middlebury college;0.0151515151515
university college london;the chinese university of hong kong;0.487819370172
warsaw university of technology;harvard university;0.230769230769
university of east anglia;university of cambridge;0.0461538461538
indiana university bloomington;stanford university;0.0177777777778
indiana university bloomington;cornell university;0.125263157895
princeton university;university of illinois at urbana champaign;0.0705747126437
oxford brookes university;university of edinburgh;0.05
oxford brookes university;university of california los angeles;0.0651515151515
bangor university;stanford university;0.0144927536232
georgia institute of technology;michigan state university;0.04
university of texas at arlington;rutgers university;0.0427750410509
university of north carolina at charlotte;rutgers university;0.0211877394636
clemson university;tel aviv university;0.0454545454545
university of central florida;siemens;0.1875
halmstad university;clemson university;0.145833333333
royal institute of technology;university of north carolina at chapel hill;0.125
saitama university;california institute of technology;0.00925925925926
osaka university;california institute of technology;0.0277777777778
hiroshima city university;california institute of technology;0.0185185185185
intel;brown university;0.100845410628
university of freiburg;university of maryland college park;0.0222222222222
commonwealth bank;massachusetts institute of technology;0.0247747747748
university of louisville;massachusetts institute of technology;0.390988879699
university of california;california institute of technology;0.442028985507
massachusetts institute of technology;ecole normale superieure;0.0959353146853
brown university;ecole normale superieure;0.0834472934473
city university of new york;brigham and women s hospital;0.0166666666667
boston college;university of california irvine;0.0222222222222
california institute of technology;university of california irvine;0.0632936507937
boston college;university of pennsylvania;0.0444444444444
california institute of technology;university of pennsylvania;0.116666666667
kaiserslautern university of technology;university of konstanz;0.0340909090909
linnaeus university;university of konstanz;0.0113636363636
university of texas at arlington;french institute for research in computer science and automation;0.171241223762
university of california;shanghai jiao tong university;0.0434782608696
rutgers university;the chinese university of hong kong;0.0611888111888
cornell university;the chinese university of hong kong;0.0227272727273
university of illinois at urbana champaign;technische universitat darmstadt;0.0333333333333
university of california santa cruz;weizmann institute of science;0.166666666667
french institute for research in computer science and automation;mitsubishi electric;0.0178571428571
university of copenhagen;max planck society;0.106060606061
university of copenhagen;new york university;0.0519480519481
massachusetts institute of technology;courant institute of mathematical sciences;0.0909090909091
massachusetts institute of technology;sofia medical university;0.0151515151515
massachusetts institute of technology;delft university of technology;0.0151515151515
university of birmingham;university of edinburgh;0.000161616161616
university of birmingham;university of oxford;0.000161616161616
university of birmingham;university of leeds;0.000161616161616
university of birmingham;katholieke universiteit leuven;0.000969696969697
nile university;university of edinburgh;0.000242424242424
nile university;university of oxford;0.000242424242424
nile university;university of leeds;0.000242424242424
nile university;katholieke universiteit leuven;0.00145454545455
university of canberra;university of edinburgh;8.08080808081e-05
university of canberra;university of oxford;0.00446677299309
university of canberra;university of leeds;8.08080808081e-05
university of canberra;katholieke universiteit leuven;0.000484848484848
kingston university;university of edinburgh;0.0476998556999
kingston university;university of oxford;8.08080808081e-05
kingston university;university of leeds;8.08080808081e-05
kingston university;katholieke universiteit leuven;0.000484848484848
university of surrey;university of edinburgh;0.192857808858
parthenope university of naples;university of edinburgh;8.08080808081e-05
parthenope university of naples;university of oxford;8.08080808081e-05
parthenope university of naples;university of leeds;8.08080808081e-05
parthenope university of naples;katholieke universiteit leuven;0.000484848484848
austrian institute of technology;university of edinburgh;0.000242424242424
austrian institute of technology;university of oxford;0.0835757575758
austrian institute of technology;university of leeds;0.000242424242424
austrian institute of technology;katholieke universiteit leuven;0.00145454545455
zhejiang university;university of edinburgh;0.000161616161616
zhejiang university;university of oxford;0.253084069865
zhejiang university;university of leeds;0.000161616161616
zhejiang university;katholieke universiteit leuven;0.0687311765615
australian national university;university of edinburgh;0.0325004887586
australian national university;university of oxford;0.256550196361
australian national university;university of leeds;0.000242424242424
sharif university of technology;university of edinburgh;0.000323232323232
sharif university of technology;university of oxford;0.000323232323232
sharif university of technology;university of leeds;0.000323232323232
sharif university of technology;katholieke universiteit leuven;0.00193939393939
university of malaya;university of edinburgh;0.000161616161616
university of malaya;university of oxford;0.000161616161616
university of malaya;university of leeds;0.000161616161616
university of malaya;katholieke universiteit leuven;0.000969696969697
university of ljubljana;university of edinburgh;0.000161616161616
university of ljubljana;university of oxford;0.0715901875902
university of ljubljana;university of leeds;0.000161616161616
university of ljubljana;katholieke universiteit leuven;0.0962077922078
izmir institute of technology;university of edinburgh;8.08080808081e-05
izmir institute of technology;university of oxford;8.08080808081e-05
izmir institute of technology;university of leeds;8.08080808081e-05
izmir institute of technology;katholieke universiteit leuven;0.000484848484848
defence science and technology organisation;university of edinburgh;0.000161616161616
defence science and technology organisation;university of oxford;0.000161616161616
defence science and technology organisation;university of leeds;0.000161616161616
defence science and technology organisation;katholieke universiteit leuven;0.000969696969697
nii holdings;university of edinburgh;0.000161616161616
nii holdings;university of leeds;0.000161616161616
nii holdings;katholieke universiteit leuven;0.000969696969697
university of the west of england;university of edinburgh;8.08080808081e-05
university of the west of england;university of oxford;8.08080808081e-05
university of the west of england;university of leeds;8.08080808081e-05
university of the west of england;katholieke universiteit leuven;0.000484848484848
university of south australia;university of edinburgh;0.000242424242424
university of south australia;university of oxford;0.000242424242424
university of south australia;university of leeds;0.000242424242424
university of south australia;katholieke universiteit leuven;0.00145454545455
panasonic;university of edinburgh;0.000484848484848
panasonic;university of oxford;0.00418855218855
panasonic;university of leeds;0.000484848484848
panasonic;katholieke universiteit leuven;0.00290909090909
chinese academy of sciences;university of edinburgh;0.0772463092463
chinese academy of sciences;university of oxford;0.276334477401
chinese academy of sciences;university of leeds;0.000323232323232
brown university;parc;0.0217391304348
kitware;stanford university;0.0421052631579
toyota;chosun university;0.0104166666667
toyota;korea university;0.0208333333333
university of auckland;siemens;0.0907205968159
university of louisville;siemens;0.10633213859
kaist;university of tennessee;0.0909090909091
kaist;university of california;0.0518037518038
university of washington;sri international;0.0990338164251
university of wisconsin madison;technische universitat darmstadt;0.00625
huazhong university of science and technology;technische universitat darmstadt;0.00625
temple university;technische universitat darmstadt;0.01875
university of wisconsin madison;department of engineering university of cambridge;0.00625
huazhong university of science and technology;department of engineering university of cambridge;0.0105235042735
temple university;department of engineering university of cambridge;0.01875
heidelberg university;scripps research institute;0.0078125
heidelberg university;university of wurzburg;0.00390625
heidelberg university;university of zurich;0.00390625
heidelberg university;janelia farm research campus;0.00390625
lund university;princeton university;0.0849462365591
rutgers university;hebrew university of jerusalem;0.0856623568848
university of bonn;simon fraser university;0.0357142857143
university of oxford;royal institute of technology;0.116666666667
carnegie mellon university;cornell university;0.548084434031
fudan university;robotics institute;0.0809523809524
yale university;shanghai jiao tong university;0.047619047619
nicta;xerox;0.05
nicta;sri international;0.05
the chinese university of hong kong;york university;0.0304761904762
robotics institute;eth zurich;0.0395833333333
university of surrey;department of engineering science university of oxford;0.176474497295
university of surrey;california institute of technology;0.105263157895
chiba university;university of coimbra;0.2
northeastern university;university of illinois at urbana champaign;0.31813465251
northeastern university;university of rochester;0.0543758043758
northeastern university;university at buffalo;0.0225225225225
northeastern university;southeast university;0.00675675675676
northeastern university;massachusetts institute of technology;0.197222432517
northeastern university;cornell university;0.0472972972973
northeastern university;university of california berkeley;0.036036036036
university of florida;mitsubishi electric research laboratories;0.0769230769231
bogazici university;microsoft;0.2
university of canberra;university of queensland;0.015873015873
university of canberra;commonwealth scientific and industrial research organisation;0.015873015873
australian national university;university of queensland;0.00793650793651
australian national university;commonwealth scientific and industrial research organisation;0.00793650793651
massachusetts institute of technology;brown university;0.182496669997
university of chicago;yale university;0.126984126984
department of engineering science university of oxford;dartmouth college;0.00555555555556
skolkovo institute of science and technology;dartmouth college;0.00277777777778
skolkovo institute of science and technology;carnegie mellon university;0.0255555555556
university of new south wales;california institute of technology;0.0714285714286
assiut university;northeastern university;0.0238095238095
assiut university;harvard university;0.0238095238095
ca foscari university of venice;shanghai jiao tong university;0.0909090909091
university of bologna;university of surrey;0.0416666666667
university of maryland college park;honda;0.0385154061625
university of maryland college park;university of california merced;0.0238095238095
oregon state university;technical university of berlin;0.0128205128205
university of tokyo;it university of copenhagen;0.03125
university of tokyo;rensselaer polytechnic institute;0.03125
national chi nan university;beckman institute for advanced science and technology;0.25
ecole polytechnique federale de lausanne;ceremade;0.124084249084
institute of company secretaries of india;ceremade;0.00961538461538
fraunhofer society;curtin university;0.00925925925926
fraunhofer society;nanyang technological university;0.0185185185185
autonomous university of barcelona;curtin university;0.00925925925926
autonomous university of barcelona;nanyang technological university;0.0185185185185
shanghai jiao tong university;beckman institute for advanced science and technology;0.0107142857143
shanghai jiao tong university;nec;0.0107142857143
university of california san diego;nec;0.111349206349
university of southern california;university of minnesota;0.0666666666667
technical university of denmark;bryn mawr college;0.142857142857
university of toronto;japanese ministry of international trade and industry;0.0333333333333
northeastern university;university of oulu;0.0455455455455
new york university;university of oulu;0.0185185185185
ecole normale superieure;university of british columbia;0.187268518519
university of dayton;university of dayton;0.025
university of dayton;harvard university;0.0583333333333
university of south carolina;university of california santa barbara;0.0114942528736
university of south carolina;stanford university;0.0114942528736
gifu university;university of california santa barbara;0.00574712643678
gifu university;stanford university;0.00574712643678
university of illinois at urbana champaign;mcgill university;0.265873015873
imperial college london;stanford university;0.032905982906
lund university;massachusetts institute of technology;0.296274877962
virginia tech;carnegie mellon university;0.0909090909091
zhejiang university;mitsubishi electric research laboratories;0.0186801346801
australian national university;mitsubishi electric research laboratories;0.055797979798
university of surrey;general motors;0.148351648352
institute of science and technology austria;university of chicago;0.0113636363636
university of bonn;graz university of technology;0.122109988777
linkoping university;university of massachusetts amherst;0.0526315789474
rutgers university;university of rochester;0.00806451612903
rutgers university;nanyang technological university;0.0241935483871
department of engineering university of cambridge;university of bologna;0.00833333333333
toshiba;university of bologna;0.0416666666667
dartmouth college;michigan state university;0.1
carnegie mellon university;university of siegen;0.0416666666667
kaist;university of calgary;0.0666666666667
national university of singapore;university of florence;0.030303030303
national university of singapore;toyota;0.0160533910534
queen s university;massachusetts institute of technology;0.2
pennsylvania state university;pennsylvania state university;0.198032961191
electronics and telecommunications research institute;university of texas at austin;0.189583333333
max planck society;university of california;0.211241033524
max planck society;princeton university;0.126852178618
helsinki university of technology;university college london;0.025641025641
school of electronics and computer science university of southampton;university college london;0.0512820512821
michigan state university;national university of singapore;0.183333333333
kyoto university;university of illinois at urbana champaign;0.0441919191919
kyoto university;ecole normale superieure;0.0407196969697
york university;university of tokyo;0.0769230769231
brown university;university at buffalo;0.0526315789474
university of surrey;helsinki university of technology;0.0561280824439
university of surrey;university of southampton;0.004662004662
university of surrey;rwth aachen university;0.027306027306
university of surrey;middle east technical university;0.0011655011655
university of surrey;orange s a;0.002331002331
university of surrey;technische universitat darmstadt;0.0760905760906
university of missouri;university of missouri;0.314912280702
university of missouri;technische universitat darmstadt;0.0596774193548
idiap research institute;university of british columbia;0.269736842105
university of california san diego;centre national de la recherche scientifique;0.170714285714
baidu;stanford university;0.0144927536232
oak ridge national laboratory;cornell university;0.0233333333333
nec;cornell university;0.305591397849
eth zurich;ge global research;0.0819397993311
rochester institute of technology;columbia university;0.0640350877193
graz university of technology;university of illinois at urbana champaign;0.0685714285714
graz university of technology;beckman institute for advanced science and technology;0.0289583333333
graz university of technology;nec;0.0546875
state university of new york system;massachusetts institute of technology;0.105263157895
microsoft;department of engineering science university of oxford;0.42360863098
microsoft;hewlett packard;0.124932359307
beihang university;shanghai jiao tong university;0.0444444444444
beihang university;microsoft;0.0222222222222
johns hopkins university;university of antwerp;0.0263157894737
johns hopkins university;delft university of technology;0.0263157894737
graz university of technology;kaist;0.032
graz university of technology;national university of singapore;0.008
west virginia university;hebrew university of jerusalem;0.144736842105
queen mary university of london;university of california irvine;0.121037296037
university of illinois at urbana champaign;state university of new york system;0.142857142857
national tsing hua university;columbia university;0.1875
new york university;vienna university of technology;0.0138888888889
new york university;microsoft;0.0324074074074
new york university;technion israel institute of technology;0.0416666666667
university of tokyo;norwich university;0.0526315789474
electronics and telecommunications research institute;university of british columbia;0.0333333333333
daimler ag;australian national university;0.166666666667
huazhong university of science and technology;monash university;0.0357142857143
nanyang technological university;monash university;0.0357142857143
georgia institute of technology;centro universitario da fei;0.0130769230769
georgia institute of technology;university of leeds;0.065641025641
university of coimbra;stanford university;0.556818181818
university of surrey;department of engineering university of cambridge;0.0662055335968
northwestern university;university college london;0.0751262626263
northwestern university;university of california berkeley;0.052904040404
northwestern university;at t labs;0.0195707070707
hp labs;stanford university;0.0479166666667
bosch;stanford university;0.0479166666667
rutgers university;university of edinburgh;0.040885040885
lehigh university;university of edinburgh;0.0151515151515
hebrew university of jerusalem;intel;0.0416666666667
yale university;american university;0.00793650793651
yale university;bar ilan university;0.00793650793651
yale university;university of the district of columbia;0.00793650793651
yale university;university of maryland college park;0.015873015873
ecole polytechnique federale de lausanne;beckman institute for advanced science and technology;0.0904761904762
eth zurich;beckman institute for advanced science and technology;0.0872307580546
stanford university;university of illinois at urbana champaign;0.377412319481
stanford university;toyota;0.00778388278388
stanford university;university of chicago;0.0393399703745
university of michigan;university of california irvine;0.0462454212454
university of michigan;toyota;0.00778388278388
university of michigan;university of chicago;0.170593235787
university of alberta;max planck society;0.118222976797
agency for science technology and research;bogazici university;0.0526315789474
technion israel institute of technology;siemens;0.10380952381
university of alberta;university of siena;0.0142857142857
university of alberta;university of oxford;0.0465437788018
university of british columbia;university of siena;0.00357142857143
university of british columbia;university of oxford;0.579783549784
university of pennsylvania;university of washington;0.0666666666667
university of california los angeles;google;0.005
tsinghua university;google;0.0306535947712
carnegie mellon university;karlsruhe institute of technology;0.0987654320988
peking university;university of texas at arlington;0.0258333333333
national university of singapore;university of texas at arlington;0.0775
tel aviv university;kaist;0.0714285714286
saarland university;georgia institute of technology;0.053003003003
saarland university;university of illinois at urbana champaign;0.065873015873
university of iowa;arizona state university;0.0175438596491
national university of singapore;arizona state university;0.0350877192982
university of iowa;university of florida;0.0175438596491
national university of singapore;university of florida;0.0850877192982
university of maryland college park;college of western idaho;0.0588235294118
carnegie mellon university;georgia tech research institute;0.0839160839161
university of surrey;clemson university;0.1
carnegie mellon university;mitsubishi;0.310535517114
foundation for research technology hellas;korea university;0.0555555555556
university of east anglia;university of milano bicocca;0.037037037037
simon fraser university;university of milano bicocca;0.0185185185185
