Id;Label
university of bern;university of bern
aalto university school of science;aalto university school of science
university of georgia;university of georgia
haskins laboratories;haskins laboratories
carleton university;carleton university
max planck institute for infection biology;max planck institute for infection biology
queens college;queens college
vmware;vmware
singapore mit alliance;singapore mit alliance
university of new south wales;university of new south wales
united states naval research laboratory;united states naval research laboratory
city university of hong kong;city university of hong kong
university of kentucky;university of kentucky
university of north dakota;university of north dakota
ochanomizu university;ochanomizu university
university of wyoming;university of wyoming
fred hutchinson cancer research center;fred hutchinson cancer research center
twitter;twitter
university of patras;university of patras
lear corporation;lear corporation
ecole polytechnique federale de lausanne;ecole polytechnique federale de lausanne
university of marne la vallee;university of marne la vallee
district university of bogota;district university of bogota
university of missouri;university of missouri
takachiho university;takachiho university
bangor university;bangor university
huazhong university of science and technology;huazhong university of science and technology
sultan qaboos university;sultan qaboos university
federal university of sao carlos;federal university of sao carlos
paristech;paristech
science applications international corporation;science applications international corporation
general electric;general electric
jacobs university bremen;jacobs university bremen
university of groningen;university of groningen
santa fe institute;santa fe institute
raytheon;raytheon
kettering university;kettering university
system development corporation;system development corporation
paris diderot university;paris diderot university
max planck institute for software systems;max planck institute for software systems
fraunhofer society;fraunhofer society
merck co;merck co
boston university school of medicine;boston university school of medicine
interdisciplinary center for neural computation;interdisciplinary center for neural computation
pasteur institute;pasteur institute
augustana college;augustana college
food and drug administration;food and drug administration
cooperative research centre;cooperative research centre
ge healthcare;ge healthcare
microsoft;microsoft
sofia medical university;sofia medical university
university of potsdam;university of potsdam
mauna kea technologies;mauna kea technologies
fox chase cancer center;fox chase cancer center
polytechnic university of turin;polytechnic university of turin
deutsche telekom;deutsche telekom
thayer school of engineering;thayer school of engineering
memorial sloan kettering cancer center;memorial sloan kettering cancer center
georgia institute of technology college of computing;georgia institute of technology college of computing
hong kong institute of education;hong kong institute of education
institut mines telecom;institut mines telecom
beihang university;beihang university
new york state department of health;new york state department of health
general motors;general motors
dokuz eylul university;dokuz eylul university
international institute of information technology hyderabad;international institute of information technology hyderabad
united states military academy;united states military academy
new york university school of medicine;new york university school of medicine
xi an jiaotong university;xi an jiaotong university
hokkaido university;hokkaido university
bandung institute of technology;bandung institute of technology
university of warwick;university of warwick
university of the witwatersrand;university of the witwatersrand
university of wuppertal;university of wuppertal
oxford brookes university;oxford brookes university
genome institute of singapore;genome institute of singapore
maynooth university;maynooth university
london business school;london business school
south china university of technology;south china university of technology
toshiba;toshiba
university of utah;university of utah
decode genetics;decode genetics
wroclaw university of technology;wroclaw university of technology
chinese academy of sciences;chinese academy of sciences
depaul university;depaul university
tianjin university;tianjin university
chulalongkorn university;chulalongkorn university
czech technical university in prague;czech technical university in prague
max planck institute for medical research;max planck institute for medical research
telecom sudparis;telecom sudparis
electronics and telecommunications research institute;electronics and telecommunications research institute
university of the basque country;university of the basque country
mayo clinic;mayo clinic
beckman institute for advanced science and technology;beckman institute for advanced science and technology
pacific maritime association;pacific maritime association
monmouth university;monmouth university
university of the district of columbia;university of the district of columbia
university of catania;university of catania
kaunas university of technology;kaunas university of technology
university of regina;university of regina
university of milano bicocca;university of milano bicocca
karlsruhe institute of technology;karlsruhe institute of technology
sant anna school of advanced studies;sant anna school of advanced studies
broad institute;broad institute
college of business administration;college of business administration
harvard t h chan school of public health;harvard t h chan school of public health
university of aberdeen;university of aberdeen
louisiana tech university;louisiana tech university
bond university;bond university
yahoo;yahoo
university of passau;university of passau
university of california irvine;university of california irvine
shenyang aerospace university;shenyang aerospace university
university of vienna;university of vienna
national institute of astrophysics optics and electronics;national institute of astrophysics optics and electronics
loughborough university;loughborough university
vtt technical research centre of finland;vtt technical research centre of finland
delft university of technology;delft university of technology
cisco systems inc;cisco systems inc
university of sunderland;university of sunderland
oregon state university;oregon state university
national institute on aging;national institute on aging
jules stein eye institute;jules stein eye institute
visual sciences;visual sciences
research triangle park;research triangle park
massachusetts eye and ear infirmary;massachusetts eye and ear infirmary
mcgill university school of computer science;mcgill university school of computer science
free university of bozen bolzano;free university of bozen bolzano
institute of marine biology;institute of marine biology
university of london;university of london
rowan university;rowan university
aarhus university;aarhus university
royal holloway university of london;royal holloway university of london
beijing university of technology;beijing university of technology
whitehead institute;whitehead institute
university of waikato;university of waikato
humboldt state university;humboldt state university
blue martini software;blue martini software
willow garage;willow garage
university of massachusetts boston;university of massachusetts boston
icahn school of medicine at mount sinai;icahn school of medicine at mount sinai
tata consultancy services;tata consultancy services
wake forest school of medicine;wake forest school of medicine
national eye institute;national eye institute
university of trieste;university of trieste
kaist;kaist
eth zurich;eth zurich
charite;charite
vassar college;vassar college
econometric institute;econometric institute
disney research;disney research
yale school of medicine;yale school of medicine
nanjing university of aeronautics and astronautics;nanjing university of aeronautics and astronautics
whitman college;whitman college
community supported agriculture;community supported agriculture
sungkyunkwan university;sungkyunkwan university
stmicroelectronics;stmicroelectronics
crips;crips
university of washington;university of washington
james i university;james i university
purdue university;purdue university
binghamton university;binghamton university
statoil;statoil
procter gamble;procter gamble
j mack robinson college of business;j mack robinson college of business
university of rome tor vergata;university of rome tor vergata
university of girona;university of girona
east china normal university;east china normal university
oracle corporation;oracle corporation
united states national library of medicine;united states national library of medicine
santa cruz institute for particle physics;santa cruz institute for particle physics
southern illinois university carbondale;southern illinois university carbondale
university of alabama;university of alabama
university of michigan school of public health;university of michigan school of public health
sun microsystems laboratories;sun microsystems laboratories
college of charleston;college of charleston
ludwig maximilian university of munich;ludwig maximilian university of munich
bryn mawr college;bryn mawr college
ensae paristech;ensae paristech
new mexico institute of mining and technology;new mexico institute of mining and technology
international agency for research on cancer;international agency for research on cancer
new york university;new york university
jilin university;jilin university
leiden university;leiden university
information technology institute;information technology institute
university of nebraska lincoln;university of nebraska lincoln
university of western ontario;university of western ontario
national archives and records administration;national archives and records administration
lille university of science and technology;lille university of science and technology
ricoh;ricoh
university of liege;university of liege
university of edinburgh;university of edinburgh
ecole nationale superieure des telecommunications de bretagne;ecole nationale superieure des telecommunications de bretagne
university of washington school of medicine;university of washington school of medicine
clemson university;clemson university
humboldt university of berlin;humboldt university of berlin
university of kansas school of business;university of kansas school of business
keck graduate institute of applied life sciences;keck graduate institute of applied life sciences
bbc research development;bbc research development
university of rostock;university of rostock
lincoln s inn;lincoln s inn
university college london;university college london
paris descartes university;paris descartes university
ministry of agriculture forestry and fisheries;ministry of agriculture forestry and fisheries
griffith university;griffith university
institute of cancer research;institute of cancer research
insead;insead
fordham university;fordham university
university of tennessee;university of tennessee
european southern observatory;european southern observatory
radboud university nijmegen;radboud university nijmegen
bielefeld university;bielefeld university
san diego state university;san diego state university
vienna university of economics and business;vienna university of economics and business
dana farber cancer institute;dana farber cancer institute
hong kong polytechnic university;hong kong polytechnic university
indian institute of technology kharagpur;indian institute of technology kharagpur
robert gordon university;robert gordon university
university of science and technology beijing;university of science and technology beijing
institute of medical science;institute of medical science
polaroid corporation;polaroid corporation
ebay;ebay
osaka university;osaka university
florida atlantic university;florida atlantic university
university of coimbra;university of coimbra
samsung;samsung
university of memphis;university of memphis
medical college of wisconsin;medical college of wisconsin
human genome sequencing center;human genome sequencing center
hofstra university;hofstra university
parc;parc
san jose state university;san jose state university
university of gothenburg;university of gothenburg
centre de recherches mathematiques;centre de recherches mathematiques
ajou university;ajou university
dominion bureau of statistics;dominion bureau of statistics
david geffen school of medicine at ucla;david geffen school of medicine at ucla
e i du pont de nemours company;e i du pont de nemours company
keele university;keele university
motorola;motorola
duke university;duke university
university of chile;university of chile
olin business school;olin business school
medical research council;medical research council
naturalis;naturalis
university of bari;university of bari
cancer research institute;cancer research institute
university of manitoba;university of manitoba
it university of copenhagen;it university of copenhagen
rensselaer polytechnic institute;rensselaer polytechnic institute
innogenetics;innogenetics
ryukoku university;ryukoku university
meredith college;meredith college
university of minho;university of minho
massachusetts institute of technology;massachusetts institute of technology
hamilton institute;hamilton institute
university of sheffield;university of sheffield
university of bologna;university of bologna
society of hospital medicine;society of hospital medicine
technical university of denmark;technical university of denmark
international school for advanced studies;international school for advanced studies
united states department of veterans affairs;united states department of veterans affairs
scripps institution of oceanography;scripps institution of oceanography
portland state university;portland state university
mines paristech;mines paristech
national chung cheng university;national chung cheng university
rochester institute of technology;rochester institute of technology
albert einstein college of medicine;albert einstein college of medicine
arizona state university;arizona state university
zhejiang university;zhejiang university
canadian imperial bank of commerce;canadian imperial bank of commerce
ecole de technologie superieure;ecole de technologie superieure
federal fluminense university;federal fluminense university
steel authority of india;steel authority of india
international flavors fragrances inc;international flavors fragrances inc
vilnius university;vilnius university
university of paderborn;university of paderborn
university of stuttgart;university of stuttgart
university of west florida;university of west florida
university of electro communications;university of electro communications
durham university;durham university
ecole normale superieure;ecole normale superieure
university of exeter;university of exeter
university of california san francisco;university of california san francisco
university of applied sciences western switzerland;university of applied sciences western switzerland
north carolina state university;north carolina state university
georgia southern university;georgia southern university
ghent university;ghent university
nec;nec
nottingham trent university;nottingham trent university
university of lubeck;university of lubeck
university of wales;university of wales
meteoswiss;meteoswiss
boston children s hospital;boston children s hospital
kyushu university;kyushu university
university college dublin;university college dublin
university of leoben;university of leoben
university of kiel;university of kiel
new jersey institute of technology;new jersey institute of technology
orange s a;orange s a
australian graduate school of management;australian graduate school of management
interval research corporation;interval research corporation
university of miami;university of miami
dalhousie university;dalhousie university
california state university chico;california state university chico
halmstad university;halmstad university
the institute of optics;the institute of optics
instituto superior tecnico;instituto superior tecnico
science college;science college
university of antwerp;university of antwerp
national university of cordoba;national university of cordoba
aberystwyth university;aberystwyth university
norwich university;norwich university
university of rhode island;university of rhode island
polytechnic institute of new york university;polytechnic institute of new york university
university of cape town;university of cape town
comprehensive epilepsy center;comprehensive epilepsy center
swarthmore college;swarthmore college
state university of new york system;state university of new york system
ceremade;ceremade
eli lilly and company;eli lilly and company
yale school of management;yale school of management
defence science and technology organization;defence science and technology organization
potsdam institute for climate impact research;potsdam institute for climate impact research
st bonaventure university;st bonaventure university
nankai university;nankai university
university of salzburg;university of salzburg
college of western idaho;college of western idaho
university of toronto department of computer science;university of toronto department of computer science
smithsonian tropical research institute;smithsonian tropical research institute
shandong university;shandong university
royal children s hospital;royal children s hospital
indian institutes of technology;indian institutes of technology
rockefeller university;rockefeller university
stockholm university;stockholm university
massachusetts general hospital;massachusetts general hospital
columbia business school;columbia business school
nova southeastern university;nova southeastern university
technische universitat munchen;technische universitat munchen
instituto nacional de matematica pura e aplicada;instituto nacional de matematica pura e aplicada
hec montreal;hec montreal
utrecht university;utrecht university
instituto politecnico nacional;instituto politecnico nacional
united airlines;united airlines
bc cancer agency;bc cancer agency
charles iii university of madrid;charles iii university of madrid
university of western australia;university of western australia
university of louisiana at lafayette;university of louisiana at lafayette
illinois institute of technology;illinois institute of technology
ifisc;ifisc
hefei university of technology;hefei university of technology
walmart labs;walmart labs
university of california los angeles;university of california los angeles
international association of machinists and aerospace workers;international association of machinists and aerospace workers
australian national university;australian national university
royal dutch shell;royal dutch shell
eindhoven university of technology;eindhoven university of technology
university of surrey;university of surrey
oki electric industry;oki electric industry
supelec;supelec
hec paris;hec paris
otto von guericke university magdeburg;otto von guericke university magdeburg
linkoping university;linkoping university
duke university school of medicine;duke university school of medicine
technical university of crete;technical university of crete
yunnan normal university;yunnan normal university
sabanci university;sabanci university
german research centre for artificial intelligence;german research centre for artificial intelligence
colorado college;colorado college
university of bonn;university of bonn
national research council;national research council
university of helsinki;university of helsinki
koc university;koc university
rwth aachen university;rwth aachen university
university of california davis;university of california davis
university of central florida;university of central florida
indiana university school of informatics;indiana university school of informatics
chalmers university of technology;chalmers university of technology
brno university of technology;brno university of technology
robotics institute;robotics institute
aalto university school of business;aalto university school of business
international society for intelligence research;international society for intelligence research
universidade federal de goias;universidade federal de goias
idiap research institute;idiap research institute
lawrence berkeley national laboratory;lawrence berkeley national laboratory
hiroshima city university;hiroshima city university
university of salerno;university of salerno
telefonica;telefonica
university of illinois at urbana champaign;university of illinois at urbana champaign
central university of finance and economics;central university of finance and economics
iowa state university;iowa state university
university of st andrews;university of st andrews
university of barcelona;university of barcelona
analysis group;analysis group
university of zurich;university of zurich
cleveland clinic;cleveland clinic
monash university clayton campus;monash university clayton campus
drexel university;drexel university
pohang university of science and technology;pohang university of science and technology
centers for medicare and medicaid services;centers for medicare and medicaid services
wroclaw university of environmental and life sciences;wroclaw university of environmental and life sciences
ecole centrale de nantes;ecole centrale de nantes
development corporations;development corporations
university of modena and reggio emilia;university of modena and reggio emilia
seconda universita degli studi di napoli;seconda universita degli studi di napoli
gunma university;gunma university
faculty of earth sciences king abdulaziz university;faculty of earth sciences king abdulaziz university
university of ioannina;university of ioannina
national kaohsiung university of applied sciences;national kaohsiung university of applied sciences
national heart lung and blood institute;national heart lung and blood institute
university of hyogo;university of hyogo
university of south florida;university of south florida
ohio state university;ohio state university
cleveland state university;cleveland state university
national university of ireland;national university of ireland
simon fraser university;simon fraser university
sun microsystems;sun microsystems
university of valencia;university of valencia
institut national de la recherche agronomique;institut national de la recherche agronomique
national research university higher school of economics;national research university higher school of economics
university of cantabria;university of cantabria
deakin university;deakin university
university of wisconsin milwaukee;university of wisconsin milwaukee
kyungpook national university;kyungpook national university
university of the west indies;university of the west indies
houston methodist hospital;houston methodist hospital
faculty of information technology university džemal bijedic of mostar;faculty of information technology university džemal bijedic of mostar
hitachi;hitachi
university of delaware;university of delaware
nagoya university;nagoya university
university of pavia;university of pavia
north china university of technology;north china university of technology
university of northern british columbia;university of northern british columbia
united states department of defense;united states department of defense
university of york;university of york
ruhr university bochum;ruhr university bochum
oregon research institute;oregon research institute
university of ljubljana;university of ljubljana
united states naval academy;united states naval academy
state university of new york upstate medical university;state university of new york upstate medical university
university of texas at el paso;university of texas at el paso
austrian research institute for artificial intelligence;austrian research institute for artificial intelligence
leibniz institute for neurobiology;leibniz institute for neurobiology
university of pittsburgh school of medicine;university of pittsburgh school of medicine
tulane university;tulane university
university of stirling;university of stirling
nagoya city university;nagoya city university
weimar institute;weimar institute
at t;at t
complutense university of madrid;complutense university of madrid
tel aviv university;tel aviv university
kitware;kitware
air force research laboratory;air force research laboratory
center for information technology;center for information technology
seoul national university of science and technology;seoul national university of science and technology
hong kong university of science and technology;hong kong university of science and technology
nynex;nynex
national taiwan university;national taiwan university
kenyon college;kenyon college
austrian academy of sciences;austrian academy of sciences
mathematica policy research;mathematica policy research
goddard space flight center;goddard space flight center
university of calgary;university of calgary
banting and best department of medical research;banting and best department of medical research
university of guadalajara;university of guadalajara
university of wisconsin madison;university of wisconsin madison
amrita vishwa vidyapeetham;amrita vishwa vidyapeetham
rehabilitation institute of chicago;rehabilitation institute of chicago
wisconsin department of health services;wisconsin department of health services
autonomous university of madrid;autonomous university of madrid
f c donders centre for cognitive neuroimaging;f c donders centre for cognitive neuroimaging
apache corporation;apache corporation
bosch;bosch
universita campus bio medico;universita campus bio medico
smith kettlewell institute;smith kettlewell institute
university of british columbia;university of british columbia
newcastle university;newcastle university
chicago metropolitan agency for planning;chicago metropolitan agency for planning
georgia state university;georgia state university
technical university of madrid;technical university of madrid
colorado state university;colorado state university
university of new england;university of new england
kobe university;kobe university
universidade federal de minas gerais;universidade federal de minas gerais
walter reed army medical center;walter reed army medical center
state university of campinas;state university of campinas
case western reserve university;case western reserve university
university of oviedo;university of oviedo
lund university;lund university
guangxi normal university;guangxi normal university
university of guelph;university of guelph
william paterson university;william paterson university
rutgers university;rutgers university
hong kong baptist university;hong kong baptist university
university of strasbourg;university of strasbourg
spanish national research council;spanish national research council
rockwell international;rockwell international
norwegian defence research establishment;norwegian defence research establishment
duquesne university;duquesne university
ohio northern university;ohio northern university
virginia tech;virginia tech
ned university of engineering and technology;ned university of engineering and technology
the hartford;the hartford
huawei;huawei
university of south carolina;university of south carolina
weizmann institute of science;weizmann institute of science
university of michigan;university of michigan
university of bahrain;university of bahrain
indian institute of technology delhi;indian institute of technology delhi
flinders university;flinders university
princeton university;princeton university
west virginia university;west virginia university
university college cork;university college cork
university of richmond;university of richmond
hrl laboratories;hrl laboratories
university of avignon;university of avignon
research institute for advanced computer science;research institute for advanced computer science
rega institute for medical research;rega institute for medical research
national security agency;national security agency
national sun yat sen university;national sun yat sen university
democritus university of thrace;democritus university of thrace
dartmouth college;dartmouth college
peking university;peking university
university of sussex;university of sussex
washington state university;washington state university
national and kapodistrian university of athens;national and kapodistrian university of athens
qatar computing research institute;qatar computing research institute
howard hughes medical institute;howard hughes medical institute
university of melbourne;university of melbourne
wilfrid laurier university;wilfrid laurier university
lamsade;lamsade
university of puerto rico rio piedras;university of puerto rico rio piedras
estonian university of life sciences;estonian university of life sciences
north dakota state university;north dakota state university
mathsoft;mathsoft
university of fribourg;university of fribourg
blekinge institute of technology;blekinge institute of technology
martin marietta materials inc;martin marietta materials inc
bt research;bt research
colorado technical university;colorado technical university
university of luxembourg;university of luxembourg
laboratory of molecular biology;laboratory of molecular biology
ulster university;ulster university
open university;open university
qinetiq;qinetiq
wadsworth center;wadsworth center
university of canterbury;university of canterbury
technicolor;technicolor
instituto superior de agronomia;instituto superior de agronomia
centre national de la recherche scientifique;centre national de la recherche scientifique
university of toronto;university of toronto
university of regensburg;university of regensburg
institute of cosmology and gravitation university of portsmouth;institute of cosmology and gravitation university of portsmouth
avaya;avaya
indian council of medical research;indian council of medical research
university of seville;university of seville
university of vermont;university of vermont
at t corporation;at t corporation
convergys;convergys
university of cincinnati;university of cincinnati
oregon health science university;oregon health science university
adobe systems;adobe systems
university of louisiana at monroe;university of louisiana at monroe
el paso community college;el paso community college
smithsonian institution;smithsonian institution
centra;centra
harvard university;harvard university
gordon college;gordon college
owen graduate school of management;owen graduate school of management
school of electronics and computer science university of southampton;school of electronics and computer science university of southampton
university of dundee;university of dundee
southern illinois university edwardsville;southern illinois university edwardsville
steward health care system;steward health care system
essec business school;essec business school
university of tulsa;university of tulsa
john a burns school of medicine;john a burns school of medicine
burlington coat factory;burlington coat factory
forschungszentrum julich;forschungszentrum julich
florida state university;florida state university
justsystem pittsburgh research center;justsystem pittsburgh research center
augsburg college;augsburg college
honda;honda
dallas museum of art;dallas museum of art
mayo medical school;mayo medical school
tokyo institute of technology;tokyo institute of technology
united parcel service;united parcel service
university of marburg;university of marburg
university of adelaide;university of adelaide
szechenyi istvan university;szechenyi istvan university
exxonmobil;exxonmobil
tmeic corporation;tmeic corporation
georgetown university;georgetown university
nuffield college;nuffield college
michigan state university;michigan state university
haas school of business;haas school of business
university of illinois at chicago;university of illinois at chicago
ewing marion kauffman foundation;ewing marion kauffman foundation
chiang mai university;chiang mai university
national institute of advanced industrial science and technology;national institute of advanced industrial science and technology
university of hamburg;university of hamburg
katholieke universiteit leuven;katholieke universiteit leuven
mcgill university;mcgill university
goethe university frankfurt;goethe university frankfurt
google;google
bilkent university;bilkent university
technical university of hamburg;technical university of hamburg
yandex;yandex
simon bolivar university;simon bolivar university
university of massachusetts medical school;university of massachusetts medical school
james madison university;james madison university
university of konstanz;university of konstanz
centralesupelec;centralesupelec
uc berkeley college of chemistry;uc berkeley college of chemistry
arizona public service;arizona public service
center for complex systems and brain sciences;center for complex systems and brain sciences
department of computer science university of oxford;department of computer science university of oxford
university of innsbruck;university of innsbruck
graduate school of management;graduate school of management
california state university northridge;california state university northridge
university of virginia;university of virginia
cross cancer institute;cross cancer institute
melbourne business school;melbourne business school
toyota;toyota
alfa;alfa
tokyo metropolitan university;tokyo metropolitan university
university of trento;university of trento
max planck institute of psychiatry;max planck institute of psychiatry
manonmaniam sundaranar university;manonmaniam sundaranar university
university of hull;university of hull
institute of advanced study;institute of advanced study
university of wollongong;university of wollongong
university of burgos;university of burgos
thoughtworks;thoughtworks
black dog institute;black dog institute
mississippi state university;mississippi state university
bose institute;bose institute
university of louisville;university of louisville
northern arizona university;northern arizona university
texas tech university;texas tech university
collegio carlo alberto;collegio carlo alberto
university of lugano;university of lugano
rutgers newark;rutgers newark
university of kent;university of kent
saint petersburg state university;saint petersburg state university
