Id;Label
stellenbosch university;stellenbosch university
university of washington;university of washington
burlington coat factory;burlington coat factory
georgia southern university;georgia southern university
interdisciplinary center for neural computation;interdisciplinary center for neural computation
qualcomm;qualcomm
montreal neurological institute and hospital;montreal neurological institute and hospital
biodesign institute;biodesign institute
university of vermont;university of vermont
development corporations;development corporations
ecole polytechnique;ecole polytechnique
indiana university;indiana university
rutgers newark;rutgers newark
stanford university medical center;stanford university medical center
comprehensive epilepsy center;comprehensive epilepsy center
hubei university;hubei university
max planck institute for intelligent systems;max planck institute for intelligent systems
curie institute;curie institute
district university of bogota;district university of bogota
southern new hampshire university;southern new hampshire university
language technologies institute;language technologies institute
university of kent;university of kent
victoria university of wellington;victoria university of wellington
georgia institute of technology;georgia institute of technology
analysis group;analysis group
instituto superior de agronomia;instituto superior de agronomia
bbc research development;bbc research development
icahn school of medicine at mount sinai;icahn school of medicine at mount sinai
college of business administration;college of business administration
beijing normal university;beijing normal university
university of giessen;university of giessen
german national metrology institute;german national metrology institute
united states army research laboratory;united states army research laboratory
jordan university of science and technology;jordan university of science and technology
mitsubishi electric research laboratories;mitsubishi electric research laboratories
katholieke universiteit leuven;katholieke universiteit leuven
maastricht university;maastricht university
international agency for research on cancer;international agency for research on cancer
university of oregon;university of oregon
japan advanced institute of science and technology;japan advanced institute of science and technology
university of missouri;university of missouri
eth zurich;eth zurich
lanzhou university;lanzhou university
university of zurich;university of zurich
university of catania;university of catania
universidade federal do rio grande do sul;universidade federal do rio grande do sul
graz university of technology;graz university of technology
lincoln s inn;lincoln s inn
university of huelva;university of huelva
university college dublin;university college dublin
national university of ireland;national university of ireland
office of naval research;office of naval research
university of milano bicocca;university of milano bicocca
university of montana;university of montana
university of milan;university of milan
university of copenhagen;university of copenhagen
swarthmore college;swarthmore college
indiana university south bend;indiana university south bend
medical college of wisconsin;medical college of wisconsin
lovelace respiratory research institute;lovelace respiratory research institute
avaya;avaya
faculte polytechnique de mons;faculte polytechnique de mons
university of regensburg;university of regensburg
swansea university;swansea university
university of north carolina at chapel hill;university of north carolina at chapel hill
federal university of sao carlos;federal university of sao carlos
university of south carolina;university of south carolina
sungkyunkwan university;sungkyunkwan university
university of south florida st petersburg;university of south florida st petersburg
george mason university;george mason university
st bartholomew s hospital;st bartholomew s hospital
technion israel institute of technology;technion israel institute of technology
swedish institute of computer science;swedish institute of computer science
faculty of information technology university džemal bijedic of mostar;faculty of information technology university džemal bijedic of mostar
university of chicago law school;university of chicago law school
exxonmobil;exxonmobil
toshiba;toshiba
university of insubria;university of insubria
eindhoven university of technology;eindhoven university of technology
university of toronto department of computer science;university of toronto department of computer science
jacobs university bremen;jacobs university bremen
flinders university;flinders university
university of passau;university of passau
university of wisconsin milwaukee;university of wisconsin milwaukee
national university of distance education;national university of distance education
olin business school;olin business school
university of chile;university of chile
alibaba group;alibaba group
institute for advanced study;institute for advanced study
department of systems biology;department of systems biology
shandong university;shandong university
southern methodist university;southern methodist university
vilnius university;vilnius university
technicolor;technicolor
university of toledo;university of toledo
fairchild semiconductor international inc;fairchild semiconductor international inc
tokyo university of agriculture and technology;tokyo university of agriculture and technology
qimr berghofer medical research institute;qimr berghofer medical research institute
johns hopkins bloomberg school of public health;johns hopkins bloomberg school of public health
institute of geophysics;institute of geophysics
hec montreal;hec montreal
centre de recherches mathematiques;centre de recherches mathematiques
university of the west of scotland;university of the west of scotland
lamsade;lamsade
university of peloponnese;university of peloponnese
joanneum research;joanneum research
systems research institute;systems research institute
rutgers business school newark and new brunswick;rutgers business school newark and new brunswick
novartis;novartis
california state university fullerton;california state university fullerton
university of ioannina;university of ioannina
monmouth university;monmouth university
university of regina;university of regina
blekinge institute of technology;blekinge institute of technology
university of salerno;university of salerno
university of tampere;university of tampere
oracle corporation;oracle corporation
ritsumeikan university;ritsumeikan university
teradata;teradata
florida international university;florida international university
ohio state university;ohio state university
defence research agency;defence research agency
salus university;salus university
nagoya city university;nagoya city university
dalian university of technology;dalian university of technology
university of kansas school of business;university of kansas school of business
indian institute of management ahmedabad;indian institute of management ahmedabad
university of minho;university of minho
st bonaventure university;st bonaventure university
university of exeter;university of exeter
bond university;bond university
electronics and telecommunications research institute;electronics and telecommunications research institute
shanghai university of finance and economics;shanghai university of finance and economics
central south university;central south university
nathan kline institute for psychiatric research;nathan kline institute for psychiatric research
el paso community college;el paso community college
plymouth university;plymouth university
the hartford;the hartford
eurostat;eurostat
new college of florida;new college of florida
david geffen school of medicine at ucla;david geffen school of medicine at ucla
ajou university;ajou university
new york university school of medicine;new york university school of medicine
agency for science technology and research;agency for science technology and research
food and drug administration;food and drug administration
gakushuin university;gakushuin university
pierre and marie curie university;pierre and marie curie university
environ;environ
mayo clinic;mayo clinic
syracuse university;syracuse university
abn amro;abn amro
procter gamble;procter gamble
credit suisse;credit suisse
university of denver;university of denver
fudan university;fudan university
fermilab;fermilab
university of california riverside;university of california riverside
indraprastha institute of information technology;indraprastha institute of information technology
los alamos national laboratory;los alamos national laboratory
hebrew university of jerusalem;hebrew university of jerusalem
university of pittsburgh;university of pittsburgh
department of engineering university of cambridge;department of engineering university of cambridge
tufts university;tufts university
university of wales;university of wales
university of grenoble;university of grenoble
willow garage;willow garage
toyota;toyota
university of the witwatersrand;university of the witwatersrand
democratic governors association;democratic governors association
university of freiburg;university of freiburg
paris descartes university;paris descartes university
stockholm school of economics;stockholm school of economics
harbin institute of technology;harbin institute of technology
university of applied sciences western switzerland;university of applied sciences western switzerland
north china university of technology;north china university of technology
spanish national research council;spanish national research council
institute of space and astronautical science;institute of space and astronautical science
worcester polytechnic institute;worcester polytechnic institute
synopsys;synopsys
university of missouri st louis;university of missouri st louis
mathematica policy research;mathematica policy research
research institute for advanced computer science;research institute for advanced computer science
university of fribourg;university of fribourg
cooperative research centre;cooperative research centre
southern illinois university edwardsville;southern illinois university edwardsville
cardiff university;cardiff university
leibniz institute for neurobiology;leibniz institute for neurobiology
mcgovern institute for brain research;mcgovern institute for brain research
university of california berkeley;university of california berkeley
university of ljubljana;university of ljubljana
universite du quebec;universite du quebec
twitter;twitter
university of manitoba;university of manitoba
university of victoria;university of victoria
wellcome trust;wellcome trust
kyoto university;kyoto university
university of toulouse;university of toulouse
canadian imperial bank of commerce;canadian imperial bank of commerce
gettysburg college;gettysburg college
judge rotenberg educational center;judge rotenberg educational center
wayne state university;wayne state university
martin luther university of halle wittenberg;martin luther university of halle wittenberg
pfizer;pfizer
leipzig university;leipzig university
university of twente;university of twente
vrije universiteit brussel;vrije universiteit brussel
karolinska university hospital;karolinska university hospital
university of new brunswick;university of new brunswick
national research university higher school of economics;national research university higher school of economics
pa consulting group;pa consulting group
institute for mathematics and its applications;institute for mathematics and its applications
deloitte;deloitte
tufts medical center;tufts medical center
uc davis school of medicine;uc davis school of medicine
google;google
institute for theoretical computer science;institute for theoretical computer science
northern illinois university;northern illinois university
universite libre de bruxelles;universite libre de bruxelles
naturalis;naturalis
bogazici university;bogazici university
melbourne business school;melbourne business school
language computer corporation;language computer corporation
nikon;nikon
university of ottawa;university of ottawa
american academy of child and adolescent psychiatry;american academy of child and adolescent psychiatry
ned university of engineering and technology;ned university of engineering and technology
indian institute of technology madras;indian institute of technology madras
university of waterloo;university of waterloo
james cook university;james cook university
carleton college;carleton college
university of waikato;university of waikato
esiee;esiee
metz;metz
university of california davis;university of california davis
springer science business media;springer science business media
university of connecticut;university of connecticut
university of bergen;university of bergen
indonesian institute of sciences;indonesian institute of sciences
sun yat sen university;sun yat sen university
amrita vishwa vidyapeetham;amrita vishwa vidyapeetham
hamilton institute;hamilton institute
international association of machinists and aerospace workers;international association of machinists and aerospace workers
university of gottingen;university of gottingen
polytechnic institute of new york university;polytechnic institute of new york university
bell labs;bell labs
university of agder;university of agder
university of arizona;university of arizona
philips;philips
nvidia;nvidia
guangxi normal university;guangxi normal university
university of georgia;university of georgia
trinity college;trinity college
arizona state university;arizona state university
iowa state university;iowa state university
university of florida;university of florida
general motors;general motors
university of hyogo;university of hyogo
national center for atmospheric research;national center for atmospheric research
stevens institute of technology;stevens institute of technology
air force institute of technology;air force institute of technology
universita campus bio medico;universita campus bio medico
jules stein eye institute;jules stein eye institute
institut mines telecom;institut mines telecom
open university of israel;open university of israel
air force research laboratory;air force research laboratory
university of erlangen nuremberg;university of erlangen nuremberg
fuqua school of business;fuqua school of business
aston university;aston university
tokyo metropolitan university;tokyo metropolitan university
vanderbilt university school of medicine;vanderbilt university school of medicine
australian national university;australian national university
university of miami;university of miami
university of cantabria;university of cantabria
hitachi;hitachi
institute of statistical mathematics;institute of statistical mathematics
university of warwick;university of warwick
delft university of technology;delft university of technology
halmstad university;halmstad university
orange s a;orange s a
tokyo denki university;tokyo denki university
raytheon;raytheon
tianjin medical university;tianjin medical university
texas tech university;texas tech university
instituto nacional de matematica pura e aplicada;instituto nacional de matematica pura e aplicada
indian institute of technology kharagpur;indian institute of technology kharagpur
ryerson university;ryerson university
community supported agriculture;community supported agriculture
paris diderot university;paris diderot university
moscow state university;moscow state university
conexant;conexant
disney research;disney research
university of verona;university of verona
e i du pont de nemours company;e i du pont de nemours company
university of wisconsin madison;university of wisconsin madison
university of wyoming;university of wyoming
london business school;london business school
brigham and women s hospital;brigham and women s hospital
mcgill university school of computer science;mcgill university school of computer science
harvard smithsonian center for astrophysics;harvard smithsonian center for astrophysics
office of technology assessment;office of technology assessment
united states national library of medicine;united states national library of medicine
beijing jiaotong university;beijing jiaotong university
french institute of health and medical research;french institute of health and medical research
marvell technology group;marvell technology group
university of texas health science center at san antonio;university of texas health science center at san antonio
southeast university;southeast university
university of southern indiana;university of southern indiana
portland state university;portland state university
ludwig maximilian university of munich;ludwig maximilian university of munich
planetary science institute;planetary science institute
honeywell;honeywell
wageningen university and research centre;wageningen university and research centre
university of central florida;university of central florida
potsdam institute for climate impact research;potsdam institute for climate impact research
national institutes of health;national institutes of health
centralesupelec;centralesupelec
university of northern british columbia;university of northern british columbia
national cancer institute;national cancer institute
bosch;bosch
university of queensland;university of queensland
paristech;paristech
nynex;nynex
university of california irvine;university of california irvine
university of tulsa;university of tulsa
it university of copenhagen;it university of copenhagen
huawei;huawei
kyungpook national university;kyungpook national university
institute of cancer research;institute of cancer research
rowland institute for science;rowland institute for science
h milton stewart school of industrial and systems engineering;h milton stewart school of industrial and systems engineering
goddard space flight center;goddard space flight center
smithsonian institution;smithsonian institution
lahore university of management sciences;lahore university of management sciences
university of minnesota medical school;university of minnesota medical school
samsung;samsung
united states military academy;united states military academy
sultan qaboos university;sultan qaboos university
university of jena;university of jena
university of science and technology of china;university of science and technology of china
information technology university;information technology university
franklin w olin college of engineering;franklin w olin college of engineering
dso national laboratories;dso national laboratories
institute of medical science;institute of medical science
institute of cosmology and gravitation university of portsmouth;institute of cosmology and gravitation university of portsmouth
university of barcelona;university of barcelona
panasonic;panasonic
charles university in prague;charles university in prague
swinburne university of technology;swinburne university of technology
university of siena;university of siena
university of st andrews;university of st andrews
university of iowa;university of iowa
oregon health science university;oregon health science university
university of oulu;university of oulu
university of saskatchewan;university of saskatchewan
national institute of informatics;national institute of informatics
w p carey school of business;w p carey school of business
free university of bozen bolzano;free university of bozen bolzano
ecole polytechnique federale de lausanne;ecole polytechnique federale de lausanne
tampere university of technology;tampere university of technology
french institute for research in computer science and automation;french institute for research in computer science and automation
california institute of technology;california institute of technology
wright state university;wright state university
united states department of defense;united states department of defense
fx palo alto laboratory;fx palo alto laboratory
technical university of berlin;technical university of berlin
university of michigan health system;university of michigan health system
department of neurology xuanwu hospital;department of neurology xuanwu hospital
rochester institute of technology;rochester institute of technology
houston methodist hospital;houston methodist hospital
linkoping university;linkoping university
hofstra university;hofstra university
national archives and records administration;national archives and records administration
bt research;bt research
mauna kea technologies;mauna kea technologies
harvard university;harvard university
tianjin university;tianjin university
department of trade and industry;department of trade and industry
national and kapodistrian university of athens;national and kapodistrian university of athens
the school of life;the school of life
allen institute for brain science;allen institute for brain science
marion merrell dow;marion merrell dow
university of cassino;university of cassino
university of york;university of york
ecole polytechnique de montreal;ecole polytechnique de montreal
university of houston;university of houston
ohio northern university;ohio northern university
athens university of economics and business;athens university of economics and business
bocconi university;bocconi university
american museum of natural history;american museum of natural history
wisconsin department of health services;wisconsin department of health services
ted;ted
space telescope science institute;space telescope science institute
concordia university;concordia university
the royal marsden nhs foundation trust;the royal marsden nhs foundation trust
rice university;rice university
simon fraser university;simon fraser university
kaiser permanente;kaiser permanente
university of south australia;university of south australia
indian statistical institute;indian statistical institute
university of konstanz;university of konstanz
whitehead institute;whitehead institute
university of hawaii at manoa;university of hawaii at manoa
australian graduate school of management;australian graduate school of management
visual sciences;visual sciences
tel aviv university;tel aviv university
beihang university;beihang university
national autonomous university of mexico;national autonomous university of mexico
alza;alza
kaunas university of technology;kaunas university of technology
ntt data;ntt data
griffith university;griffith university
weill cornell medical college;weill cornell medical college
trinity college cambridge;trinity college cambridge
max planck institute for human development;max planck institute for human development
university of louisville;university of louisville
new york university stern school of business;new york university stern school of business
seoul national university of science and technology;seoul national university of science and technology
oxford brookes university;oxford brookes university
institute of mental health;institute of mental health
carnegie institute of technology;carnegie institute of technology
johns hopkins university;johns hopkins university
ge healthcare;ge healthcare
university of lausanne;university of lausanne
beckman institute for advanced science and technology;beckman institute for advanced science and technology
university of nebraska lincoln;university of nebraska lincoln
motorola;motorola
national taiwan university;national taiwan university
norwegian defence research establishment;norwegian defence research establishment
mathsoft;mathsoft
pontifical catholic university of rio de janeiro;pontifical catholic university of rio de janeiro
tencent;tencent
virginia tech;virginia tech
autonomous university of madrid;autonomous university of madrid
omron;omron
university of east anglia;university of east anglia
telefonica;telefonica
institute for research in fundamental sciences;institute for research in fundamental sciences
eli lilly and company;eli lilly and company
university of science and technology beijing;university of science and technology beijing
ecole normale superieure de cachan;ecole normale superieure de cachan
aristotle university of thessaloniki;aristotle university of thessaloniki
stockholm university;stockholm university
telecom italia mobile;telecom italia mobile
university of mannheim;university of mannheim
florida state university;florida state university
university of gothenburg;university of gothenburg
gachon university;gachon university
university of sheffield;university of sheffield
supelec;supelec
university of lincoln;university of lincoln
mayo medical school;mayo medical school
bowling green state university;bowling green state university
netherlands organisation for applied scientific research;netherlands organisation for applied scientific research
international institute of information technology hyderabad;international institute of information technology hyderabad
university of trier;university of trier
international society for intelligence research;international society for intelligence research
university of hamburg;university of hamburg
deakin university;deakin university
purdue university school of electrical and computer engineering;purdue university school of electrical and computer engineering
nanjing university;nanjing university
rockwell international;rockwell international
university of toronto scarborough;university of toronto scarborough
mount sinai hospital;mount sinai hospital
university of antwerp;university of antwerp
institute of mathematical statistics;institute of mathematical statistics
university of the basque country;university of the basque country
ochanomizu university;ochanomizu university
university college london;university college london
university at buffalo;university at buffalo
nankai university;nankai university
ben gurion university of the negev;ben gurion university of the negev
nagoya university;nagoya university
university of southampton;university of southampton
university of wuppertal;university of wuppertal
leiden university;leiden university
oak ridge national laboratory;oak ridge national laboratory
steward health care system;steward health care system
university of pavia;university of pavia
university of michigan flint;university of michigan flint
university of glasgow;university of glasgow
codex corporation;codex corporation
dana corporation;dana corporation
fraunhofer society;fraunhofer society
university of hasselt;university of hasselt
vienna university of technology;vienna university of technology
ita software;ita software
ryukoku university;ryukoku university
alcatel lucent;alcatel lucent
northwestern polytechnical university;northwestern polytechnical university
takachiho university;takachiho university
national council for scientific and technological development;national council for scientific and technological development
university of oxford;university of oxford
amazon com;amazon com
j mack robinson college of business;j mack robinson college of business
yamaguchi junior college;yamaguchi junior college
nicta;nicta
georgia institute of technology college of computing;georgia institute of technology college of computing
sciences po;sciences po
banaras hindu university;banaras hindu university
max planck institute for infection biology;max planck institute for infection biology
national human genome research institute;national human genome research institute
dresden university of technology;dresden university of technology
hong kong monetary authority;hong kong monetary authority
scripps institution of oceanography;scripps institution of oceanography
johns hopkins school of medicine;johns hopkins school of medicine
benemerita universidad autonoma de puebla;benemerita universidad autonoma de puebla
charite;charite
university of california san diego;university of california san diego
nec;nec
bielefeld university;bielefeld university
smithsonian tropical research institute;smithsonian tropical research institute
university of california santa cruz;university of california santa cruz
university of louisiana at monroe;university of louisiana at monroe
university of paris;university of paris
university of alaska fairbanks;university of alaska fairbanks
osaka university;osaka university
national physical laboratory;national physical laboratory
ecole centrale paris;ecole centrale paris
oklahoma state university stillwater;oklahoma state university stillwater
polytechnic university of catalonia;polytechnic university of catalonia
university of north texas;university of north texas
colorado college;colorado college
dallas museum of art;dallas museum of art
universite de sherbrooke;universite de sherbrooke
university of minnesota duluth;university of minnesota duluth
wellcome trust centre for human genetics;wellcome trust centre for human genetics
university of massachusetts amherst;university of massachusetts amherst
birkbeck university of london;birkbeck university of london
university of bahrain;university of bahrain
international comfort products corporation;international comfort products corporation
bloomberg l p;bloomberg l p
toyota technological institute at chicago;toyota technological institute at chicago
compuserve;compuserve
kansas state university;kansas state university
institute of mathematics;institute of mathematics
colorado technical university;colorado technical university
